start,fa,lon,lat,phase,n_core,dur_ms,pi_core_med,pi_bkg_med,pi_med_ratio,acd_core,acd_bkg,det_frac_max,rate_bkg,n_det_hit
2025-10-16T14:59:19.882552,1.775795586655477e-09,-15.676979176696904,10.098564586578709,0.882552,76,2.5409,51,40,1.275,0.0000,0.0067,0.421,6078,3
2025-10-29T20:12:56.222510,3.6219676653249087e-22,-58.31686027975755,15.184544949394862,0.222511,32,1.7210,51,30,1.717,0.0000,0.0094,0.531,3577,3
2025-11-10T03:50:53.137979,4.215074328225694e-23,148.15648546015444,-7.895019059661955,0.137980,36,1.6780,54,37,1.473,0.0000,0.0097,0.444,3540,3
2025-11-26T06:37:20.943543,7.514032874248026e-18,143.3315207602638,-6.171207921645934,0.943544,24,1.6520,71,30,2.383,0.0000,0.0093,0.542,3390,3
2025-11-26T06:37:48.365588,1.213930738875629e-13,144.71336374617235,-5.358296898866781,0.365588,21,1.5230,160,30,5.333,0.0000,0.0085,0.476,3479,3
2025-12-05T14:28:46.159413,7.219558939032897e-13,161.72528721743663,-7.221295764465988,0.159414,19,0.2760,135,33,4.091,0.0000,0.0066,0.526,4488,3
2025-12-15T02:06:36.059372,1.2921017243364327e-16,-108.13982420731791,7.161147669405352,0.059372,23,0.9530,70,33,2.121,0.0000,0.0109,0.478,3304,3
2025-12-23T15:28:21.992927,4.517292372139049e-06,32.18209012459549,-15.657100091395892,0.992927,13,0.2250,62,33,1.879,0.0000,0.0073,0.538,4096,3
2026-01-03T12:03:53.459038,1.6069816071953258e-55,128.95436234851596,-13.198048059282588,0.459038,56,2.0250,70,32,2.203,0.0179,0.0103,0.357,3170,3
2026-01-17T00:59:07.001209,1.720088126079329e-08,-111.54836425662457,14.318186479413344,0.001209,18,0.8980,70,33,2.136,0.0000,0.0077,0.389,3694,3
2026-02-02T17:09:09.241252,9.78999244541102e-07,164.50824747369276,-23.830594484768017,0.241252,15,0.7290,56,31,1.806,0.0000,0.0080,0.600,3668,3
2026-02-10T08:54:52.565658,1.4344566168397905e-08,145.24244111962545,-19.944318117478833,0.565659,22,1.3520,45,31,1.468,0.0455,0.0079,0.409,4151,3
2026-02-15T13:04:30.968110,4.329666366373673e-09,4.51451464047712,-0.05427969648943544,0.968111,17,0.9650,63,30,2.100,0.0000,0.0084,0.412,3466,3
2026-02-26T22:08:22.975251,2.2457168153677604e-18,170.34679155340731,-13.243306596556064,0.975251,30,0.7950,67,35,1.914,0.0000,0.0089,0.400,4025,3
2026-03-09T21:55:55.237052,7.233013260061896e-27,-137.90956910996243,-13.785037600031895,0.237052,32,0.7590,58,35,1.657,0.0000,0.0096,0.500,3120,3
2026-03-21T08:34:15.923888,4.783726588491858e-07,-0.76839588542245,-3.236292279640262,0.923888,25,1.3010,69,46,1.500,0.0000,0.0066,0.440,5525,3
2026-03-28T09:20:48.365159,1.6668580474150746e-09,119.9375802060594,1.1843876919465928,0.365160,27,1.4300,50,35,1.429,0.0000,0.0093,0.481,3342,3
2026-04-01T15:10:36.743014,9.062451855939278e-34,19.75914592727034,-8.806708726031713,0.743015,40,0.8970,93,31,3.000,0.0000,0.0104,0.375,3325,3
2026-04-13T15:21:03.226393,5.7325450065831434e-30,94.60015028181049,0.7200965175746568,0.226394,36,1.1190,57,31,1.839,0.0556,0.0073,0.417,4023,3
2026-04-28T12:08:57.652518,5.88858772266228e-13,19.43804539712135,-7.301350956766834,0.652519,25,1.0720,77,48,1.604,0.0000,0.0066,0.400,5026,3
2026-04-28T12:11:34.270444,5.542635656609509e-28,27.322499561443102,-2.638114763294217,0.270445,44,1.9370,80,46,1.750,0.0000,0.0062,0.409,4896,3
2026-05-06T11:45:50.392751,1.1346401119550248e-20,-160.059324643073,-19.613325525672785,0.392752,27,1.0670,76,35,2.171,0.0000,0.0064,0.519,4352,3
2026-05-14T14:10:44.245253,8.20776080302935e-08,-109.04455271578972,3.4211231578218584,0.245254,20,1.1970,60,34,1.765,0.0000,0.0085,0.400,3219,3
2026-05-21T19:40:04.630107,3.982522526283051e-23,-82.81879433626219,6.866428648683854,0.630108,26,1.0890,87,32,2.719,0.0000,0.0104,0.423,3315,3
2026-05-25T19:57:42.467549,1.0037222938787211e-10,106.52784495629535,15.828540097052564,0.467550,24,1.7630,82,33,2.485,0.0000,0.0074,0.417,3944,3
2026-06-02T23:46:07.161688,2.5264328659070152e-26,92.26351211270918,22.166074855496586,0.161689,33,1.2610,67,36,1.861,0.0303,0.0097,0.424,3760,3
2026-06-11T21:02:15.644285,1.1820769388806558e-56,96.03947750119778,10.40806796678229,0.644285,58,1.8409,73,32,2.297,0.0000,0.0094,0.362,3600,3
2026-06-16T07:41:25.060720,8.061271884382304e-25,-79.60881252186684,1.46774058729955,0.060721,31,1.7950,88,27,3.259,0.0000,0.0065,0.419,4549,3
2026-06-22T17:10:22.746461,8.028425215820367e-06,108.9751798799234,-8.15836229804432,0.746462,16,0.4250,71,32,2.234,0.0000,0.0078,0.562,3728,3
2026-07-01T13:27:32.301793,2.004291322682178e-06,-88.00570415162653,3.796292434787912,0.301794,15,0.4020,82,31,2.645,0.0000,0.0074,0.400,3926,3
2026-07-12T00:14:17.701003,1.5019457941638557e-18,153.0309411353074,24.293286046213023,0.701003,25,1.1900,105,34,3.088,0.0000,0.0060,0.400,4253,3
2026-07-26T04:32:13.287513,1.1098212180118833e-23,-107.35738013907282,17.135861288877752,0.287514,33,1.5480,74,30,2.467,0.0000,0.0074,0.394,4523,3
2026-08-06T01:01:22.988680,2.497877422482642e-13,-7.33671714653434,10.682101892527797,0.988680,18,0.3470,126,31,4.081,0.0000,0.0091,0.389,3518,3
2026-08-10T20:51:02.458904,4.431117485842406e-17,-79.6072080861622,25.899434566396177,0.458905,24,0.8390,91,37,2.459,0.0000,0.0106,0.542,3544,3
2026-08-20T13:07:43.820206,1.244035054821886e-36,-81.58394583040585,7.428646372240881,0.820207,46,1.3530,89,33,2.697,0.0000,0.0109,0.391,3592,3
2024-07-05T00:39:30.411009,1.5464582154240497e-11,9.930199120132944,8.65730550536042,0.411010,25,1.2790,71,45,1.578,0.0000,0.0076,0.480,5719,3
2024-07-16T10:55:24.868766,6.50507083057176e-06,-75.4211681575873,6.863781357821156,0.868767,13,0.3160,53,29,1.828,0.0000,0.0080,0.462,3254,3
2024-08-01T08:34:59.897574,1.5151955885275403e-32,113.05260795703369,28.44732162194705,0.897575,32,1.0640,104,42,2.488,0.0000,0.0083,0.375,3870,3
2024-08-09T23:24:33.799589,2.301890479848358e-11,105.9836110426004,-3.098721934237588,0.799590,22,1.5440,73,33,2.212,0.0455,0.0120,0.409,2926,3
2024-08-09T23:26:09.084524,2.169548276729334e-09,110.7391749115493,-0.23083521112775823,0.084525,18,0.3710,35,34,1.044,0.0000,0.0123,0.389,2848,3
2024-08-17T16:27:24.533271,1.4282554383423026e-22,-89.32177073882383,27.50551910253869,0.533271,31,1.7540,86,33,2.606,0.0000,0.0088,0.516,4367,3
2024-08-29T02:10:31.665192,3.0668009019692637e-07,82.14314871279984,15.104875564832003,0.665193,16,0.9430,98,31,3.177,0.0625,0.0098,0.438,3793,3
2024-09-09T17:34:44.358545,1.0840635824196607e-13,-10.861088919080771,7.536564668417011,0.358546,32,1.8290,57,54,1.055,0.0000,0.0088,0.375,5043,3
2024-09-17T19:54:03.196606,7.367058717355181e-06,-80.10000099158032,19.01584433312381,0.196606,19,0.9650,42,36,1.167,0.0000,0.0124,0.474,3023,3
2024-09-17T19:56:19.658477,1.008322987436071e-15,-72.26007820358268,22.049632050299017,0.658477,25,1.4090,57,37,1.541,0.0000,0.0139,0.440,3138,3
2024-09-26T00:11:21.806050,2.3774045651127003e-14,-90.73748412316368,14.94534464319995,0.806051,25,1.2440,63,32,1.969,0.0000,0.0102,0.360,3877,3
2024-10-01T21:03:27.773905,5.229840586490144e-15,-69.64146194079719,6.50554579035053,0.773906,24,1.3130,71,30,2.367,0.0000,0.0099,0.500,3336,3
2024-10-01T21:53:15.470290,4.080679948095117e-07,101.63573816220934,-4.342779474331801,0.470291,25,1.6250,57,31,1.839,0.0000,0.0156,0.360,3274,3
2024-10-09T07:15:08.333184,1.7904737376571115e-32,123.08481278710904,-14.589519233923284,0.333184,41,1.1810,61,33,1.848,0.0000,0.0088,0.488,3484,3
2024-10-18T20:07:39.748802,6.450908090866311e-07,25.718743234053047,7.140696270238305,0.748802,19,0.5550,68,41,1.659,0.0000,0.0079,0.474,5374,3
2024-10-27T20:09:00.498403,1.4757638877759785e-08,145.932277992063,-10.297907973582276,0.498404,19,1.5420,77,33,2.333,0.0000,0.0091,0.474,4168,3
2024-11-04T11:40:17.470670,4.4338226798871505e-15,17.685464885631255,-0.4169024543660873,0.470670,32,1.7030,82,55,1.491,0.0000,0.0076,0.375,5198,3
2024-11-17T15:31:26.165439,5.864621352795085e-14,-44.530096001543654,29.12354921296368,0.165440,18,1.0030,58,35,1.657,0.0000,0.0156,0.500,3050,3
2024-11-17T15:53:12.924279,4.029164308742532e-06,31.67946217130641,4.225133768534686,0.924279,15,0.7030,80,33,2.424,0.0000,0.0137,0.600,3060,3
2024-11-25T18:52:18.965719,9.297739232448704e-18,120.80227060569705,3.010248681062149,0.965720,24,1.2520,59,30,1.983,0.0000,0.0112,0.458,3218,3
2024-12-04T19:44:46.501599,2.1019205725227317e-25,68.03804083794596,16.25641135184373,0.501599,37,1.5710,62,38,1.632,0.0000,0.0065,0.378,4736,3
2024-12-20T16:28:43.548002,7.65254584273137e-08,149.39351542125098,0.3377496769752196,0.548002,23,1.2120,57,35,1.629,0.0000,0.0113,0.478,3839,3
2025-01-02T15:07:07.424172,2.818319219523553e-07,100.46908582113252,-12.92522414073024,0.424172,19,1.2570,41,31,1.323,0.0000,0.0116,0.421,2794,3
2025-01-08T18:57:53.142259,7.730302417116309e-08,153.00872374008932,-0.32334905753659055,0.142259,21,1.3040,47,28,1.679,0.0000,0.0109,0.381,2946,3
2025-01-13T14:43:51.577888,1.3469292164551113e-17,29.6505311513119,-14.51740500217532,0.577888,28,0.8950,48,31,1.548,0.0000,0.0110,0.500,3096,3
2025-01-13T14:48:02.471819,9.548021534236187e-47,43.5337584387888,-20.67926192347613,0.471820,42,1.3100,64,33,1.955,0.0000,0.0124,0.333,2749,3
2025-02-03T03:59:19.584888,1.6017069688809133e-43,53.76167124787069,-19.84851166582045,0.584888,41,0.9760,91,29,3.138,0.0000,0.0106,0.439,2822,3
2025-02-13T17:48:47.442791,3.903717421222154e-06,122.72835695760338,-17.201491008273152,0.442792,21,1.4900,55,31,1.774,0.0000,0.0166,0.429,2916,3
2025-02-25T11:00:44.786969,1.3978889700718962e-06,113.09680148054572,-4.144892313336756,0.786969,13,0.3620,118,29,4.069,0.0000,0.0110,0.615,2962,3
2025-03-07T08:45:19.138112,1.1964637208270098e-19,91.06438094473312,-12.658645717942496,0.138113,23,0.8730,47,32,1.469,0.0000,0.0116,0.435,2067,3
2025-03-18T05:39:33.766532,1.1173574679095637e-22,-158.8997464343935,-7.360623758365721,0.766532,25,1.1610,52,29,1.793,0.0000,0.0137,0.440,2038,3
2025-03-25T15:33:09.569521,8.875665798098927e-36,12.313581944495713,0.12796811320246532,0.569522,51,1.3020,99,46,2.152,0.0000,0.0093,0.412,4088,3
2025-04-04T15:44:03.408336,3.3741707329193833e-39,142.7869068966452,-13.902025293456644,0.408336,41,0.9850,97,32,3.031,0.0000,0.0094,0.366,4144,3
2025-04-18T15:47:26.194752,9.739263435006932e-09,8.87713516274766,2.571463511501632,0.194753,21,0.5480,101,30,3.367,0.0000,0.0116,0.333,3452,3
2025-04-18T15:47:59.740859,1.4532097699803704e-24,10.551043405534232,1.5627075384849656,0.740859,25,0.3350,103,30,3.433,0.0000,0.0088,0.360,3482,3
2025-04-18T15:51:41.161852,7.713554551422199e-07,21.606049418335154,-5.085926400149884,0.161853,24,1.0330,88,30,2.933,0.0000,0.0099,0.417,3502,3
2025-04-27T18:54:07.611272,1.7276248747728832e-15,94.86635358192336,7.992679390003103,0.611272,31,1.5190,75,32,2.344,0.0000,0.0098,0.387,4028,3
2025-04-27T18:56:27.506448,1.252294504240038e-14,102.08084403153984,11.990099249181087,0.506448,28,0.9230,68,32,2.125,0.0000,0.0073,0.571,3994,3
2025-05-05T02:10:34.046236,1.8400620460041904e-06,94.68663141773408,1.794632593231838,0.046236,64,3.0950,37,31,1.194,0.0000,0.0096,0.516,3752,3
2025-05-05T02:10:34.049510,1.7151597586289705e-06,94.68679529671968,1.794533773250364,0.049510,64,2.7300,34,30,1.150,0.0000,0.0096,0.516,3744,3
2025-05-10T10:39:37.854948,7.576688967275742e-07,106.92890039791696,-2.6029846749802465,0.854948,20,1.1710,42,34,1.235,0.0000,0.0136,0.450,2724,3
2025-05-17T20:32:33.277772,1.0231200500500786e-09,-76.3668925258447,7.837493897155363,0.277772,28,1.2680,56,33,1.697,0.0000,0.0104,0.500,3404,3
2025-05-24T14:59:44.110749,3.3645151813815175e-27,142.40461920320118,-10.397568522370884,0.110750,33,1.8970,49,32,1.531,0.0000,0.0064,0.364,4156,3
2025-06-09T16:17:22.186996,2.404936821550815e-13,154.05595385760222,-6.960378048793793,0.186997,18,0.3770,70,31,2.258,0.0000,0.0106,0.389,3252,3
2025-06-18T11:12:11.197239,1.0815328174920289e-19,-11.856776834963853,5.948099922666343,0.197240,19,0.2330,124,31,4.000,0.0000,0.0112,0.526,3158,3
2025-06-30T15:14:00.521122,8.348329422059538e-31,86.14775742823358,24.902182306118124,0.521122,40,0.9790,151,40,3.788,0.0000,0.0080,0.400,4437,3
2025-07-09T03:09:08.258646,6.982362803969279e-21,-82.34297489585695,23.50991648653788,0.258646,30,1.5730,57,36,1.597,0.0333,0.0116,0.367,3140,3
2025-07-16T21:11:11.839343,7.351650657186987e-06,-9.855682923751914,6.494319071583981,0.839343,11,0.1030,174,30,5.800,0.0000,0.0099,0.364,3498,3
2025-07-26T15:14:03.306676,1.9976222902322547e-21,-53.3725828387789,28.112585948266194,0.306677,34,1.3540,56,34,1.647,0.0000,0.0103,0.382,3112,3
2025-08-08T15:25:30.420756,1.3613802012048485e-19,-84.75744885837649,3.953275285475441,0.420757,32,1.7090,52,33,1.576,0.0000,0.0083,0.469,3998,3
2025-08-24T21:52:40.034277,8.225101818937062e-22,-80.94936651587706,16.513179376800597,0.034278,30,1.5350,94,36,2.625,0.0000,0.0117,0.367,3240,3
2025-08-29T02:34:48.652544,1.0066564003995571e-14,-60.75612196882528,13.973630420564833,0.652545,29,1.7210,51,31,1.645,0.0000,0.0124,0.414,3431,3
2025-09-01T07:49:19.398533,2.836009479210399e-12,120.6375588385608,28.496258188646767,0.398534,26,0.9690,44,42,1.060,0.0000,0.0098,0.385,3783,3
2025-09-08T11:32:01.928924,6.692167844424519e-31,110.5609531230842,2.911352644436816,0.928924,38,1.6250,55,32,1.734,0.0000,0.0106,0.474,3634,3
2025-09-11T13:13:01.580870,2.313425189265305e-14,-85.22110300608699,14.024600926375118,0.580871,29,1.7260,51,31,1.645,0.0000,0.0084,0.517,3652,3
2025-09-24T01:43:27.941817,1.164665584203894e-12,-11.876745613872998,10.24629802002507,0.941818,32,1.6050,66,36,1.833,0.0312,0.0091,0.438,4837,3
2025-10-06T10:02:49.405789,3.6934301536935303e-06,-79.70541437216873,7.670597255965004,0.405790,18,0.8570,72,30,2.400,0.0000,0.0093,0.389,3533,3
2025-10-12T17:52:39.581781,2.4006251731164945e-08,107.86558623650038,12.185644125420358,0.581782,21,1.0130,89,33,2.697,0.0000,0.0109,0.381,4068,3
2025-10-17T14:25:57.599587,2.177928072771719e-21,169.14893796907657,-11.914992166005833,0.599588,31,1.3730,63,34,1.853,0.0000,0.0072,0.484,4258,3
2025-10-30T19:46:29.630007,1.836588841300586e-36,147.81686388870224,-1.37139411114262,0.630007,34,0.8880,75,33,2.273,0.0000,0.0130,0.471,2884,3
2025-11-10T15:57:08.560290,7.005159565983515e-36,140.47924398890268,6.595747762283885,0.560291,35,1.5520,60,29,2.069,0.0286,0.0111,0.457,3326,3
2025-11-26T12:58:12.988887,3.2600126019833732e-15,22.93379622948232,-17.490551353615388,0.988887,39,1.7150,68,42,1.619,0.0000,0.0056,0.410,6289,3
2025-12-06T13:04:30.057024,6.719189445656927e-19,172.02969858385555,-5.119615278712403,0.057024,29,0.7770,85,35,2.429,0.0000,0.0061,0.414,4291,3
2025-12-16T21:14:52.586480,3.368911978553504e-07,-159.65544161943566,24.70192818335317,0.586481,20,1.0680,59,31,1.919,0.0000,0.0103,0.400,3552,3
2025-12-24T13:03:34.163088,6.572193280809885e-14,-162.07368678346597,-7.512328040363833,0.163089,23,1.4680,83,29,2.862,0.0000,0.0077,0.478,3552,3
2026-01-06T09:32:08.921579,6.804222076861542e-23,148.99786542993962,-11.615879242534117,0.921579,37,1.5330,52,32,1.625,0.0000,0.0095,0.351,3198,3
2026-01-17T05:30:00.887072,3.4469366460346926e-28,112.66481192057653,-19.493803288957128,0.887072,35,1.0000,55,34,1.618,0.0000,0.0102,0.400,3099,3
2026-02-03T03:08:08.676294,1.898716584467003e-17,72.12090712444362,4.409964984132944,0.676294,22,0.5010,66,40,1.650,0.0000,0.0081,0.500,4052,3
2026-02-10T15:18:36.814729,1.2120852661928524e-20,33.555336807757655,-14.116806460298116,0.814730,27,1.7000,57,34,1.676,0.0000,0.0081,0.444,3325,3
2026-02-16T17:20:39.015640,1.6475732970704296e-19,112.961781939904,0.6548137850934993,0.015640,24,0.6720,73,29,2.534,0.0000,0.0085,0.333,3576,3
2026-02-27T08:18:33.141249,1.8239068296630926e-10,128.3659746552168,-20.21709495653352,0.141249,18,0.3020,45,35,1.300,0.0556,0.0080,0.444,3073,3
2026-03-10T00:30:31.772027,2.0674921664025917e-08,33.46293922536817,-2.607673544646995,0.772027,21,1.2160,47,34,1.382,0.0000,0.0107,0.381,3078,3
2026-03-22T02:22:34.165507,9.886279023227419e-61,94.75325099296484,1.2188565777854174,0.165507,64,2.0210,70,32,2.188,0.0000,0.0080,0.469,3632,3
2026-03-28T11:03:26.097070,2.169649268588201e-15,112.53630947613202,-9.071810927661437,0.097071,25,1.2780,73,34,2.147,0.0000,0.0104,0.360,3178,3
2026-04-02T08:47:09.265057,1.177810359925275e-64,79.9640686001414,7.763573581963656,0.265058,59,1.2040,92,33,2.788,0.0000,0.0089,0.390,3380,3
2026-04-17T02:30:02.357891,1.2961598735518636e-48,79.60084085280421,0.642004374304188,0.357892,44,1.5530,52,34,1.529,0.0000,0.0103,0.364,2916,3
2026-04-29T15:42:55.117882,1.4045698096947184e-15,-20.014367638974814,5.05489803931349,0.117882,31,1.6380,46,45,1.022,0.0000,0.0056,0.516,4631,3
2026-05-06T13:13:18.848236,1.6986355019880022e-06,145.4340631103642,-4.187952258379795,0.848237,15,0.6900,51,32,1.594,0.0000,0.0069,0.533,4343,3
2026-05-15T11:09:18.125262,3.071654951744297e-28,-73.13870248570363,1.7185219979409478,0.125262,43,0.9860,48,36,1.333,0.0000,0.0087,0.442,3396,3
2026-05-21T22:15:51.032380,3.719815778176227e-25,91.57827840285046,11.617053472816512,0.032381,46,1.8160,74,35,2.114,0.0000,0.0080,0.522,4060,3
2026-05-26T20:08:18.354422,7.016499654982559e-19,87.38704606618138,11.518458037532042,0.354423,28,1.4260,65,37,1.757,0.0000,0.0069,0.357,4180,3
2026-06-04T04:23:24.969318,6.158233807237746e-41,-91.55045078921626,14.31189440048922,0.969319,50,1.4580,82,31,2.661,0.0000,0.0081,0.360,4115,3
2026-06-12T09:17:28.535013,6.447526882584176e-09,116.63082969880868,4.916021799849915,0.535014,24,1.4710,77,30,2.583,0.0000,0.0081,0.500,3563,3
2026-06-16T17:14:21.812363,2.10259227445633e-10,106.35618056794851,15.805812789155246,0.812364,27,1.4729,63,33,1.909,0.0000,0.0073,0.407,4358,3
2026-06-24T14:12:28.404326,3.503223799770375e-16,105.163213751938,10.625630612357876,0.404326,28,1.4910,47,34,1.397,0.0000,0.0072,0.464,3814,3
2026-07-01T17:24:18.006519,9.667332394857048e-23,13.973105435670304,5.954882499072897,0.006519,32,1.0690,54,33,1.652,0.0000,0.0090,0.344,3124,3
2026-07-13T19:33:12.126631,5.118850314613022e-09,140.88939991271965,24.966863598524927,0.126631,23,1.0940,72,36,2.000,0.0000,0.0092,0.522,3269,3
2026-07-26T18:57:16.536540,5.057730318022538e-10,8.772556011174897,5.732418351661039,0.536541,27,1.1120,71,49,1.449,0.0000,0.0056,0.481,5756,3
2026-08-06T05:52:36.357160,2.5568670185679426e-12,-79.59773025873919,9.650162796284732,0.357161,32,1.8120,79,30,2.633,0.0312,0.0096,0.375,3652,3
2026-08-11T21:00:17.960897,1.6678105778911704e-22,-104.19815688808735,21.742169108632755,0.960897,36,1.7680,63,34,1.853,0.0000,0.0077,0.389,3808,3
2026-08-11T21:32:22.824281,1.6677095214861473e-24,12.05240219517156,5.4551145697708385,0.824282,27,0.7390,67,32,2.094,0.0000,0.0088,0.407,3392,3
2026-08-20T17:03:57.955350,1.3043599964343323e-39,18.79105932480713,3.2413277289373807,0.955351,42,1.7210,70,34,2.059,0.0000,0.0102,0.429,2899,3
2024-07-12T04:51:17.229023,2.1113867015504424e-19,31.089242972092546,14.613661487695657,0.229023,24,1.4570,80,30,2.683,0.0000,0.0119,0.458,3198,3
2024-07-16T11:49:24.801470,8.395981454163457e-20,108.26454178740391,2.7693645599460552,0.801470,28,1.4880,53,32,1.656,0.0357,0.0087,0.429,3372,3
2024-08-02T02:41:35.628547,4.6064158266273546e-11,-91.59408299943152,16.03330973018452,0.628548,16,0.7830,61,31,1.984,0.0000,0.0091,0.375,4512,3
2024-08-11T14:32:06.178012,2.638857984257189e-12,-75.80878209395408,23.524477298334443,0.178012,21,1.4140,53,35,1.514,0.0000,0.0123,0.476,3294,3
2024-08-21T07:27:16.425009,7.607527157357067e-18,-76.0960631666795,8.428523340459847,0.425010,25,0.8640,69,30,2.300,0.0000,0.0103,0.400,3801,3
2024-08-29T11:46:36.749597,2.3367562324957253e-07,-89.01360012291454,24.045196696062376,0.749598,18,0.7310,59,35,1.700,0.0000,0.0100,0.389,3311,3
2024-09-09T20:49:28.473450,7.686976919616899e-16,-58.778050690725394,8.46044936237573,0.473451,23,0.9090,143,36,3.972,0.0000,0.0119,0.391,3201,3
2024-09-19T07:27:53.589035,1.9957909535147941e-19,87.35307185440014,15.520571811523649,0.589035,39,1.2680,47,42,1.119,0.0256,0.0133,0.385,3746,3
2024-09-26T16:02:23.390327,2.6990457560943623e-09,-52.783534119441015,27.906226343960416,0.390328,20,1.0210,81,31,2.613,0.0000,0.0101,0.450,3728,3
2024-09-26T16:03:31.420836,1.62452928765995e-13,-48.34222737227597,28.461565281724795,0.420837,23,1.3940,60,31,1.935,0.0000,0.0125,0.391,3707,3
2024-10-02T12:42:44.610733,2.001278597917034e-12,-72.06438263944341,21.618521716805148,0.610733,24,1.2930,54,34,1.603,0.0000,0.0132,0.417,3379,3
2024-10-09T16:44:13.532086,6.792045709128877e-08,-66.35853899352871,8.96799914543653,0.532086,18,0.8770,46,33,1.409,0.0000,0.0115,0.444,2916,3
2024-10-19T15:39:57.980331,5.395478144808827e-15,112.0913432598411,19.076483313759432,0.980332,23,1.0300,73,33,2.212,0.0000,0.0074,0.391,4310,3
2024-10-28T18:44:44.071758,5.469219587816304e-11,149.33262921715075,-4.551247594743808,0.071759,26,0.9920,75,34,2.221,0.0000,0.0096,0.385,4446,3
2024-11-06T00:48:39.443150,1.698796597109096e-33,155.99383185222794,-7.724162229802231,0.443151,41,1.0920,43,33,1.303,0.0244,0.0133,0.366,2930,3
2024-11-19T18:49:55.830446,6.528810459576328e-20,150.26859603696718,-5.201291274893894,0.830447,19,0.2020,65,29,2.241,0.0000,0.0131,0.421,3448,3
2024-11-26T05:19:57.509274,9.366288609661789e-08,130.46164753180818,2.692854475428234,0.509275,16,0.5160,122,34,3.588,0.0000,0.0098,0.438,3862,3
2024-12-05T04:22:12.500889,9.677869005378845e-08,62.07471327977597,12.008391625640996,0.500889,15,1.0150,73,34,2.147,0.0000,0.0139,0.533,3048,3
2024-12-21T18:31:04.851516,6.48891630380593e-21,143.38227645704762,-16.395810175368563,0.851516,31,1.3760,43,32,1.344,0.0000,0.0118,0.387,3334,3
2025-01-02T20:28:41.378592,4.5953993719412315e-28,138.04829176448845,-18.166646933997807,0.378592,30,0.7920,97,29,3.345,0.0000,0.0116,0.433,3048,3
2025-01-09T22:28:52.994764,1.285614032486527e-06,96.8077071089396,2.402059716077723,0.994764,24,1.4980,42,30,1.417,0.0000,0.0104,0.417,3380,3
2025-01-13T23:24:58.679482,4.0340068420502755e-08,35.200233582058466,-7.594073790070491,0.679483,23,1.2180,54,40,1.350,0.0000,0.0094,0.391,4490,3
2025-02-04T12:49:00.794185,4.3106629617681945e-18,26.979416922240738,-12.78189602338044,0.794186,44,1.6000,57,50,1.140,0.0000,0.0083,0.432,4472,3
2025-02-14T00:05:13.158915,3.7721381588910956e-20,-12.061977337387532,2.7958125795508444,0.158915,21,0.7250,67,28,2.393,0.0000,0.0119,0.429,2738,3
2025-02-27T21:44:24.895599,1.5665239961421002e-25,55.76221205373325,-23.447702632566337,0.895600,30,1.4140,49,31,1.581,0.0000,0.0088,0.367,3074,3
2025-03-07T10:53:54.957511,1.4832295548236985e-11,-178.0156149588934,-16.669201544958742,0.957511,22,0.7030,35,29,1.207,0.0000,0.0153,0.455,2094,3
2025-03-18T10:28:34.221890,1.4526126113053312e-14,120.77886375057966,-10.798288604814196,0.221890,28,1.8590,43,29,1.483,0.0000,0.0160,0.500,1942,3
2025-03-26T14:10:21.824128,1.045325369465874e-06,23.919157475392353,-1.110823788436378,0.824129,21,1.4530,83,45,1.844,0.0000,0.0092,0.429,3422,3
2025-04-04T19:26:07.389362,8.678856293971193e-06,-162.5862240208171,-20.579915214848587,0.389362,18,1.0730,54,35,1.543,0.0000,0.0118,0.500,2970,3
2025-04-04T19:27:08.824075,4.491475400936755e-22,-159.09379049525396,-19.173237150338544,0.824076,29,1.4610,51,35,1.457,0.0000,0.0132,0.414,2958,3
2025-04-20T18:41:20.760643,3.425221676272773e-29,126.50871753932472,-4.46689017125891,0.760644,45,1.6680,72,30,2.400,0.0000,0.0142,0.400,3232,3
2025-04-28T01:55:52.406403,5.638670283170268e-08,118.70818452060038,17.300762925956654,0.406403,24,1.3330,51,43,1.198,0.0000,0.0089,0.542,3772,3
2025-05-05T17:57:01.930004,1.8823468812283359e-25,126.23171413579917,29.1263762214203,0.930004,38,1.6170,85,33,2.576,0.0000,0.0100,0.395,4155,3
2025-05-10T21:20:06.115175,3.1591977554285828e-15,157.19519600172032,-15.094436809981488,0.115175,26,1.1040,57,37,1.541,0.0000,0.0087,0.385,3374,3
2025-05-18T07:48:33.098540,1.6667274870064868e-53,101.96407800383788,2.809514285934998,0.098540,54,1.4250,53,33,1.621,0.0000,0.0128,0.352,3327,3
2025-05-25T13:25:53.777752,4.757547988734867e-13,121.52383392035787,9.926292495299316,0.777753,27,1.2120,61,32,1.906,0.0000,0.0083,0.481,4468,3
2025-06-10T14:06:48.003821,9.846177120075991e-50,1.2856030173972504,6.303902085757634,0.003822,41,1.5030,132,30,4.400,0.0000,0.0122,0.415,3355,3
2025-06-19T09:25:20.834508,3.4424094781601433e-08,-85.6119429787424,28.347332582784144,0.834508,15,0.7770,130,33,3.939,0.0000,0.0098,0.533,3880,3
2025-07-01T06:01:58.912517,8.337680336827661e-09,-76.86497773806774,25.783306664895495,0.912517,14,0.9740,130,32,4.062,0.0000,0.0098,0.500,3840,3
2025-07-09T04:52:44.190526,6.753250393839585e-10,-84.53888100982962,14.240294982023771,0.190526,21,0.5880,45,33,1.364,0.0000,0.0103,0.429,3191,3
