#ID, MET, Date, UTC, Fermi_Lon, Fermi_Lat, Count, WWLLN_Lon, WWLLN_Lat, Separation_ms, Offset_km, Fermi_Azimuth, Fermi_Elevation, Right_Ascension, Declination, Comment
oTGF150530203 ,  454654365.020250, 2015-05-30, 04:52:42.020250,119.3451, +10.3353, 1, 122.6704,  +8.0421,  -0.013,  444.8, 137.4, 154.9, 232.4, -11.3, NULL
oTGF150603100 ,  454991047.595087, 2015-06-03, 02:24:04.595086,113.8122,  +4.6716, 1, 113.6068,  +6.7563,  -2.491,  231.7, 236.1, 151.9, 154.5, +63.3, NULL
oTGF150605613 ,  455208154.228400, 2015-06-05, 14:42:31.228400,276.7368,  +7.9375, 1, 275.3038,  +8.7335,  -0.063,  180.7, 211.8, 144.8, 193.8, +48.9, NULL
oTGF150607949 ,  455409962.409390, 2015-06-07, 22:45:59.409390,265.6394, +15.5273, 1, 262.3812, +15.9542,  -0.094,  352.4, 290.8, 128.2,  22.1, +49.3, NULL
oTGF150607990 ,  455413558.340012, 2015-06-07, 23:45:55.340012,113.1996,  +3.6518, 1, 114.5801,  +6.0207,  -0.002,  303.4, 298.0, 140.8,  94.3, -11.5, NULL
oTGF150608131 ,  455425723.259581, 2015-06-08, 03:08:40.259580,106.5138, +20.9571, 1, 107.9789, +21.7052,  +0.000,  173.1, 236.9, 132.9, 175.4, +36.7, NULL
oTGF150608414 ,  455450143.425500, 2015-06-08, 09:55:40.425500,107.2145, +10.4961, 1, 104.9822, +10.4048,  +0.493,  244.6,  76.1, 117.1, 342.3, -65.8, NULL
oTGF150608982 ,  455499211.568500, 2015-06-08, 23:33:28.568500,108.7172,  +3.7071, 1, 110.2194,  +0.0956,  -0.122,  432.9, 146.9, 178.1, 202.6, -43.4, NULL
oTGF150610398 ,  455621567.161152, 2015-06-10, 09:32:44.161152,104.6926,  +7.3006, 1, 103.5108, +12.1119,  -0.088,  547.7,  39.2, 152.0, 155.6, -73.4, NULL
oTGF150610469 ,  455627766.416229, 2015-06-10, 11:16:03.416228,106.2089,  -5.9220, 1, 105.6476,  -6.6690,  +0.037,  103.4, 276.9, 141.1,  44.7, +55.6, NULL
oTGF150610469 ,  455627766.416229, 2015-06-10, 11:16:03.416228,106.2089,  -5.9220, 2, 105.6268,  -6.7024,  +0.008,  107.7, 277.0, 141.6,  45.5, +55.6, NULL
oTGF150611890 ,  455750483.589024, 2015-06-11, 21:21:20.589024,120.8446,  +4.5246, 1, 117.4320,  +7.0197,  -2.894,  467.9, 131.0, 150.2, 216.8, +10.5, NULL
oTGF150613479 ,  455887804.103350, 2015-06-13, 11:30:01.103350,272.6607, +11.8270, 1, 272.3601, +11.6269,  +0.056,   39.5, 132.1, 174.7, 215.7, -24.1, NULL
oTGF150614399 ,  455967309.031250, 2015-06-14, 09:35:06.031250,269.0784,  +0.3397, 1, 272.1483,  +4.8979,  +0.012,  608.7,   2.8, 135.8, 339.3, -41.7, NULL
oTGF150614403 ,  455967601.850015, 2015-06-14, 09:39:58.850016,284.6328,  +8.2194, 1, 284.8682,  +7.6488,  +0.017,   68.2, 279.7, 125.8,  95.6, -33.4, NULL
oTGF150616847 ,  456178807.005249, 2015-06-16, 20:20:04.005248,101.9265,  +6.5674, 1, 103.4326,  +6.9989,  -0.084,  173.2,  31.8, 129.7, 247.8, +31.0, NULL
oTGF150621275 ,  456561335.614350, 2015-06-21, 06:35:32.614350,271.6580,  +5.7054, 1, 272.9455,  +6.9922,  +1.489,  201.4,  15.2, 107.4, 190.2, -46.2, NULL
oTGF150621669 ,  456595432.131867, 2015-06-21, 16:03:49.131868,117.2286,  +1.3147, 1, 117.2050,  +3.7726,  -0.021,  271.8, 357.9, 106.6, 189.2, -13.7, NULL
oTGF150623722 ,  456772805.424206, 2015-06-23, 17:20:02.424206,103.3980, +11.0319, 1, 102.7805,  +9.1686,  -0.099,  216.9,  39.8, 144.0, 237.4, +15.1, NULL
oTGF150623722 ,  456772805.424206, 2015-06-23, 17:20:02.424206,103.3980, +11.0319, 2, 103.4444,  +9.2471,  +0.012,  197.5,  28.6, 147.9, 240.7, +26.1, NULL
oTGF150623959 ,  456793233.947325, 2015-06-23, 23:00:30.947326,224.1072, -20.6183, 1, 223.4062, -20.2076,  -0.023,   86.1, 267.4, 128.2,   8.4, +44.7, NULL
oTGF150625525 ,  456928562.847914, 2015-06-25, 12:35:59.847914,265.8095, +20.3278, 1, 264.5180, +19.3746,  -0.066,  171.6,  90.7, 151.9, 267.4, +17.1, NULL
oTGF150626587 ,  457020345.881231, 2015-06-26, 14:05:42.881230,261.3984, +11.1482, 1, 260.6994,  +7.3335,  -0.045,  428.9,  48.2, 165.5, 320.9, +60.3, NULL
oTGF150629354 ,  457259431.531100, 2015-06-29, 08:30:28.531100,277.3170, +24.3679, 1, 274.8681, +29.0714,  -0.093,  575.2, 203.5, 154.2, 113.1, +17.1, NULL
oTGF150630131 ,  457326559.757025, 2015-06-30, 03:09:16.757026,260.4910,  +8.6089, 1, 260.5865,  +9.6832,  -0.131,  119.3, 102.2, 136.4,   0.3,  -2.1, NULL
oTGF150630202 ,  457332664.593221, 2015-06-30, 04:51:01.593220,258.2747, +17.8673, 1, 256.5317, +17.1859,  -0.057,  199.9,  10.0, 122.7, 210.7, +56.3, NULL
oTGF150705380 ,  457780065.727600, 2015-07-05, 09:07:41.727600,285.6520,  +2.8798, 1, 282.3261,  +5.5164,  -0.114,  470.5,  78.1, 108.2, 242.4, +44.7, NULL
oTGF150705946b,  457828952.911106, 2015-07-05, 22:42:28.911106,277.8153,  +6.7688, 1, 278.0520,  +5.8557,  +0.024,  104.3, 132.1, 119.1,  13.6,  -8.5, NULL
oTGF150708613 ,  458059364.914150, 2015-07-08, 14:42:40.914150,148.7395, +15.1035, 1, 145.1579, +17.1195,  -0.052,  443.3, 331.6, 126.2, 246.3, -23.2, NULL
oTGF150709077 ,  458099487.121506, 2015-07-09, 01:51:23.121506,347.1832, +11.4365, 1, 344.8002, +13.1600,  +0.014,  321.8,  33.2, 116.7, 278.5, +49.7, NULL
oTGF150710306 ,  458205652.875900, 2015-07-10, 07:20:48.875900,105.8264,  +2.7656, 1, 105.7263,  +4.5689,  -0.061,  199.7, 177.0, 149.0, 348.7, +38.4, NULL
oTGF150710980 ,  458263862.507863, 2015-07-10, 23:30:58.507864,287.5789, +25.0245, 1, 288.9667, +25.0723,  +0.029,  140.1, 131.8, 128.8,  16.1, -19.9, NULL
oTGF150710980 ,  458263862.507863, 2015-07-10, 23:30:58.507864,287.5789, +25.0245, 2, 288.9442, +25.1100,  -0.010,  138.1, 131.7, 129.3,  15.7, -19.9, NULL
oTGF150711630 ,  458320071.229688, 2015-07-11, 15:07:47.229688,351.6108,  +8.7377, 1, 348.6432,  +9.1360,  -0.105,  329.3, 111.9, 140.3, 335.2, -30.2, NULL
oTGF150715354 ,  458641796.132000, 2015-07-15, 08:29:52.132000,191.8220, +14.2846, 1, 188.7113, +15.4021,  -0.123,  356.9,  28.7, 122.5, 256.0, -56.0, NULL
oTGF150716717 ,  458759540.344825, 2015-07-16, 17:12:16.344826,270.4968,  +3.8707, 1, 271.8104,  +4.1509,  -2.182,  149.1, 130.5, 131.5, 268.1,  +0.7, NULL
oTGF150716717 ,  458759540.344825, 2015-07-16, 17:12:16.344826,270.4968,  +3.8707, 2, 271.8005,  +4.1449,  -0.007,  147.9, 130.6, 131.5, 268.1,  +0.5, NULL
oTGF150718528 ,  458916013.496950, 2015-07-18, 12:40:09.496950,113.5797, +10.6280, 1, 110.4604, +16.5986,  -0.176,  741.7, 355.4, 141.5, 214.5, -31.4, NULL
oTGF150719251 ,  458978513.749200, 2015-07-19, 06:01:49.749200,188.9063, +17.7492, 1, 189.8547, +15.9971,  -0.802,  218.7, 245.2, 142.0,  75.5,  +2.8, NULL
oTGF150719251 ,  458978513.749200, 2015-07-19, 06:01:49.749200,188.9063, +17.7492, 2, 190.0051, +16.2150,  -0.751,  206.2, 245.5, 139.0,  72.8,  +3.3, NULL
oTGF150720047 ,  459047264.439800, 2015-07-20, 01:07:40.439800,270.5919, +12.4402, 1, 270.7958, +15.1156,  -0.024,  296.8, 287.9, 100.7,  21.9, +41.5, NULL
oTGF150720809 ,  459113090.523200, 2015-07-20, 19:24:46.523200,179.8776,  -8.3504, 1, 177.4516,  -8.2447,  -0.227,  267.5, 129.6, 128.8, 255.0,  +7.9, NULL
oTGF150722429 ,  459253082.618900, 2015-07-22, 10:17:58.618900,130.2022,  +5.4952, 1, 127.5806,  +2.6962,  -0.095,  424.9, 317.8, 163.2, 172.2, +71.8, NULL
oTGF150722497 ,  459258908.606722, 2015-07-22, 11:55:04.606722,112.0654,  +2.3281, 1, 109.9750,  +0.3651,  -0.047,  318.2,  63.6, 100.2,  54.8, -72.8, NULL
oTGF150722497 ,  459258908.606722, 2015-07-22, 11:55:04.606722,112.0654,  +2.3281, 2, 109.9086,  +0.2555,  -0.076,  331.9,  63.6,  99.1,  57.8, -72.3, NULL
oTGF150723361 ,  459333595.348950, 2015-07-23, 08:39:51.348950,180.6146, -10.0948, 1, 179.4046,  -8.8382,  -0.804,  192.3, 321.4, 120.7, 316.4, +64.0, NULL
oTGF150723993 ,  459388180.777861, 2015-07-23, 23:49:36.777860,148.7916, +17.9522, 1, 146.5480, +18.2693,  -0.094,  240.0, 165.0, 115.2, 241.3, -48.1, NULL
oTGF150724260 ,  459411290.180950, 2015-07-24, 06:14:46.180950, 67.9273, +22.6187, 1,  70.5393, +22.6085,  +2.632,  268.5, 123.3, 128.9, 259.7, -12.9, NULL
oTGF150724651 ,  459445030.828900, 2015-07-24, 15:37:06.828900,251.7798, +12.4130, 1, 253.6654, +14.1870,  -1.926,  283.3,  93.6, 115.0, 254.6, +24.2, NULL
oTGF150726497 ,  459604503.758226, 2015-07-26, 11:54:59.758226,270.0339,  +2.0180, 1, 272.2976,  +3.5741,  -0.004,  304.9, 357.2, 150.0,  40.2,  -7.8, NULL
oTGF150730535 ,  459953423.587100, 2015-07-30, 12:50:19.587100,262.1671, +17.7149, 1, 259.2885, +13.5967,  -0.092,  550.3, 229.1, 115.7, 195.1, -24.4, NULL
oTGF150731525 ,  460038981.780751, 2015-07-31, 12:36:17.780752,252.6619, +15.8867, 1, 255.5144, +15.1000,  -0.113,  318.2, 312.3, 139.8,  80.7, -14.0, NULL
oTGF150801523 ,  460125205.732263, 2015-08-01, 12:33:21.732262,283.5327, +24.8341, 1, 288.3628, +23.8897,  +0.053,  501.1, 292.0, 109.2, 151.5, -46.7, NULL
oTGF150801572 ,  460129404.742646, 2015-08-01, 13:43:20.742646,173.7218,  -8.3566, 1, 173.7710,  -8.4105,  -0.104,    8.1, 334.2, 128.6,  26.8, -74.9, NULL
oTGF150801659 ,  460136920.755300, 2015-08-01, 15:48:36.755300,254.2327, +25.6138, 1, 252.9180, +22.3591,  -0.213,  384.5, 222.3,  96.9, 232.8,  -8.5, NULL
oTGF150801841 ,  460152627.454950, 2015-08-01, 20:10:23.454950, 96.8638,  +2.0235, 1,  98.1616,  +0.7830,  -0.035,  199.2, 316.6, 110.3,  79.2, -76.9, NULL
oTGF150802305 ,  460192760.002960, 2015-08-02, 07:19:16.002960,295.5060,  +6.4935, 1, 293.1673,  +7.4859,  +0.067,  280.8,  73.2, 107.1, 249.4, +11.0, NULL
oTGF150808326 ,  460712934.661950, 2015-08-08, 07:48:50.661950,277.8261, +20.2720, 1, 280.9064, +20.3125,  -0.114,  321.8, 327.2, 117.4,  27.9, -56.7, NULL
oTGF150811818a,  461014647.175625, 2015-08-11, 19:37:23.175624, 20.1075,  -1.4394, 1,  23.2291,  -1.8559,  -0.026,  350.4, 281.1, 140.0, 113.7, +50.4, NULL
oTGF150812047 ,  461034503.904267, 2015-08-12, 01:08:19.904266,108.6393,  +4.7360, 1, 107.3041,  +2.1098,  +3.087,  326.1, 100.8, 161.2, 321.7, +27.6, NULL
oTGF150812363 ,  461061796.046025, 2015-08-12, 08:43:12.046026,272.1750, +25.6185, 1, 271.3639, +29.5618,  -0.031,  444.2,  46.3,  89.6, 246.4, +51.9, NULL
oTGF150817042 ,  461466072.208000, 2015-08-17, 01:01:08.208000,279.8171,  +8.6154, 1, 284.7550,  +7.6715,  -0.776,  554.1, 137.6,  98.1,  85.1,  -2.4, NULL
oTGF150819380 ,  461668036.315275, 2015-08-19, 09:07:12.315274,278.8273, +10.5478, 1, 278.1406,  +6.5850,  -0.116,  444.8, 358.2, 166.0,  57.5, +53.7, NULL
oTGF150819380 ,  461668036.315275, 2015-08-19, 09:07:12.315274,278.8273, +10.5478, 2, 278.1365,  +6.6931,  -0.107,  433.1,   0.9, 165.6,  52.8, +53.8, NULL
oTGF150820373 ,  461753810.346525, 2015-08-20, 08:56:46.346524,281.3762,  +7.1497, 1, 282.2523,  +6.3353,  -0.037,  132.3, 289.5, 124.6, 179.0, -71.7, NULL
oTGF150824912 ,  462146014.758900, 2015-08-24, 21:53:30.758900,296.8209, +20.1887, 1, 297.1896, +16.6401,  -0.021,  394.7, 300.7, 164.1, 142.6, +22.4, NULL
oTGF150825372 ,  462185745.506775, 2015-08-25, 08:55:41.506774,112.9203, +15.4559, 1, 113.6550, +12.3444,  -0.040,  353.3, 121.7,  97.4,  63.1, -26.9, NULL
oTGF150825372 ,  462185745.506775, 2015-08-25, 08:55:41.506774,112.9203, +15.4559, 2, 113.7697, +12.3838,  -1.417,  352.1, 122.8,  97.4,  63.0, -25.7, NULL
oTGF150828169 ,  462427427.877537, 2015-08-28, 04:03:43.877538,287.9110,  +9.8629, 1, 286.3188,  +8.0843,  -0.050,  263.3,  20.8, 104.7, 325.4, -48.1, NULL
oTGF150828169 ,  462427427.877537, 2015-08-28, 04:03:43.877538,287.9110,  +9.8629, 2, 286.3351,  +8.3120,  -0.008,  243.8,  19.7, 106.8, 324.5, -46.9, NULL
oTGF150828558 ,  462461038.214250, 2015-08-28, 13:23:54.214250,104.3834, +22.9752, 1, 105.5952, +21.4084,  -0.027,  213.8,  93.7, 115.0,  46.8, -50.3, NULL
oTGF150828560 ,  462461168.357650, 2015-08-28, 13:26:04.357650,112.4318, +21.0530, 1, 113.4048, +18.7205,  -0.013,  277.6,  85.6, 107.4,  50.1, -58.2, NULL
oTGF150829226 ,  462518723.615452, 2015-08-29, 05:25:19.615452,256.0223, +11.2728, 1, 254.6795, +12.3698,  -0.021,  190.1,  14.2, 133.5, 309.9, -39.6, NULL
oTGF150829885 ,  462575695.718300, 2015-08-29, 21:14:51.718300,  6.1918, +14.2337, 1,   3.3644, +12.4537,  -0.101,  364.1,  33.3, 101.0, 309.5, -61.0, NULL
oTGF150830927 ,  462665735.008494, 2015-08-30, 22:15:31.008494,255.1351, +22.7665, 1, 255.0141, +20.4738,  -0.049,  254.2, 119.4, 106.3,  45.5, -34.0, NULL
oTGF150901523a,  462803564.415356, 2015-09-01, 12:32:40.415356, 83.7531, +23.4961, 1,  83.6741, +22.4737,  +0.920,  113.5,  91.2, 119.4,  26.7, -57.5, NULL
oTGF150901523b,  462803574.350200, 2015-09-01, 12:32:50.350200, 84.3794, +23.3766, 1,  83.8089, +22.5038,  -0.082,  113.0,  84.3, 120.0,  17.6, -62.5, NULL
oTGF150901523b,  462803574.350200, 2015-09-01, 12:32:50.350200, 84.3794, +23.3766, 2,  83.5849, +22.5688,  -0.127,  121.0,  81.3, 120.2,  12.9, -64.5, NULL
oTGF150903443 ,  462969520.290900, 2015-09-03, 10:38:36.290900,122.1545, +17.0558, 1, 120.7268, +17.7254,  +0.053,  168.8, 293.1, 124.7, 103.7, +51.3, NULL
oTGF150903581 ,  462981405.305370, 2015-09-03, 13:56:41.305370, 99.2279,  +5.6305, 1, 101.0123,  +4.5920,  +0.076,  228.8, 264.6, 127.7, 108.8, +31.0, NULL
oTGF150904891 ,  463094627.910236, 2015-09-04, 21:23:43.910236,276.9362, +24.6926, 1, 277.9346, +27.5787,  -0.015,  335.0, 231.5,  97.2,  75.9, -22.2, NULL
oTGF150905809 ,  463173894.507000, 2015-09-05, 19:24:50.507000,253.5626, +23.0846, 1, 250.8434, +25.6646,  +0.129,  397.2, 206.8,  96.4,  40.1, -66.7, NULL
oTGF150906805 ,  463259996.972700, 2015-09-06, 19:19:52.972700,278.9226, +25.7437, 1, 279.2344, +25.3694,  +0.274,   52.0, 137.9, 127.2,  18.7, -17.4, NULL
oTGF150909111 ,  463459177.694750, 2015-09-09, 02:39:33.694750,106.8752, +20.1812, 1, 106.5508, +20.3796,  -0.050,   40.4, 154.3, 125.2, 291.0, -40.4, NULL
oTGF150911308 ,  463649030.820225, 2015-09-11, 07:23:46.820226,115.5605, +15.0069, 1, 113.9249, +16.3118,  -0.056,  227.2,  82.4, 134.3,  27.0, -65.6, NULL
oTGF150912616 ,  463762065.313121, 2015-09-12, 14:47:41.313122,276.8723, +24.2396, 1, 276.2821, +24.3485,  -0.043,   61.1, 232.7, 133.7, 265.0,  +9.2, NULL
oTGF150913615 ,  463848302.036050, 2015-09-13, 14:44:58.036050,311.2534, +24.3819, 1, 312.4289, +25.2579,  -1.638,  153.4, 157.9, 115.5, 319.2, -60.3, NULL
oTGF150914349 ,  463911752.997285, 2015-09-14, 08:22:28.997284, 82.7736, +12.8545, 1,  83.2590, +13.1524,  -0.008,   62.1, 144.3, 136.3,  17.5,  +1.1, NULL
oTGF150914602 ,  463933640.620434, 2015-09-14, 14:27:16.620434,286.9572, +25.7707, 1, 286.7440, +29.5214,  -0.079,  416.2, 229.1, 169.2, 261.7, +33.2, NULL
oTGF150916372 ,  464086511.767563, 2015-09-16, 08:55:07.767564,274.4816,  +3.5487, 1, 272.5438,  +6.4761,  -0.028,  388.5, 294.5, 165.6, 152.8, -32.0, NULL
oTGF150916776 ,  464121440.544876, 2015-09-16, 18:37:16.544876,166.1430, +19.6467, 1, 166.4929, +18.6789,  -0.062,  113.3, 287.3, 161.6, 152.5, -10.7, NULL
oTGF150917296 ,  464166419.741694, 2015-09-17, 07:06:55.741694,293.0343,  +2.9208, 1, 293.4993,  +0.0523,  -0.079,  321.4, 310.3,  99.6, 319.3, -86.8, NULL
oTGF150918289 ,  464252216.278897, 2015-09-18, 06:56:52.278896,296.8004,  +7.1329, 1, 296.2705,  +7.5709,  -0.007,   76.0,  59.6, 122.0, 309.7, +13.6, NULL
oTGF150919028a,  464316007.892392, 2015-09-19, 00:40:03.892392, 88.1017, +25.2361, 1,  87.5949, +22.1730,  -0.053,  343.2, 244.1, 167.7, 191.1, -29.4, NULL
oTGF150919028b,  464316012.898381, 2015-09-19, 00:40:08.898382, 88.4286, +25.2645, 1,  90.9028, +23.6193,  -0.049,  310.1,  17.2, 156.4,  67.9, +53.0, NULL
oTGF150919417 ,  464349626.424437, 2015-09-19, 10:00:22.424436,263.0306, +15.7866, 1, 264.0375, +14.4796,  -0.080,  180.6, 307.3, 112.3, 128.4, -76.4, NULL
oTGF150920025 ,  464402205.472736, 2015-09-20, 00:36:41.472736,119.8934, +23.3111, 1, 115.6686, +25.1807,  +0.022,  476.4, 187.1, 129.0, 292.1, +21.8, NULL
oTGF150921263 ,  464509112.785800, 2015-09-21, 06:18:28.785800,281.9770,  +6.5270, 1, 278.4491,  +7.4168,  -0.122,  402.1, 284.2, 144.2, 177.4, -59.9, NULL
oTGF150923187 ,  464675401.785334, 2015-09-23, 04:29:57.785334,338.3241, +22.1846, 1, 338.6017, +15.3567,  -0.117,  756.3, 161.0, 171.2, 263.7, -80.0, NULL
oTGF150924451 ,  464784558.128559, 2015-09-24, 10:49:14.128560,280.5659, +24.9296, 1, 281.7083, +24.3771,  -0.014,  130.8, 308.2, 161.0, 133.6,  -4.3, NULL
oTGF150924454 ,  464784822.217174, 2015-09-24, 10:53:38.217174,297.3521, +22.0185, 1, 296.5997, +21.1294,  -0.060,  125.6, 102.7, 147.8, 331.8, +11.8, NULL
oTGF150924657 ,  464802363.023450, 2015-09-24, 15:45:59.023450,248.8350, +13.9462, 1, 248.3357, +16.2883,  -0.080,  264.7, 205.1, 150.5, 263.8, +21.4, NULL
oTGF150924659 ,  464802524.744875, 2015-09-24, 15:48:40.744876,257.7882,  +9.9745, 1, 256.2077, +11.1923,  +0.004,  219.2, 195.5, 132.5, 281.6, +26.2, NULL
oTGF150924841 ,  464818230.460152, 2015-09-24, 20:10:26.460152, 96.8003, +23.4428, 1,  98.6302, +21.3158,  +0.012,  301.6, 315.8, 104.0,  39.5, -69.4, NULL
oTGF150925975 ,  464916248.310700, 2015-09-25, 23:24:04.310700,105.2545, +20.1805, 1, 109.9826, +23.1174,  -0.167,  587.5,  12.9, 148.8,  83.3,  +2.5, NULL
oTGF150928213 ,  465109565.038475, 2015-09-28, 05:06:01.038474,307.8157, +24.9393, 1, 310.0972, +26.6126,  -0.016,  294.5,   5.0, 109.7, 357.9, +72.5, NULL
oTGF151005935 ,  465776770.910307, 2015-10-05, 22:26:06.910306,298.1180, +11.9463, 1, 298.1398, +13.8489,  -0.021,  210.5, 114.5, 149.8,  65.4,  +6.4, NULL
oTGF151005935 ,  465776770.910307, 2015-10-05, 22:26:06.910306,298.1180, +11.9463, 2, 298.1490, +14.0534,  +0.073,  233.1, 117.3, 151.4,  66.9,  +9.1, NULL
oTGF151006149 ,  465795312.896900, 2015-10-06, 03:35:08.896900,313.2190, +22.5059, 1, 312.8790, +25.8015,  -0.019,  366.7,  16.4,  96.0, 359.1, +72.8, NULL
oTGF151006149 ,  465795312.896900, 2015-10-06, 03:35:08.896900,313.2190, +22.5059, 2, 312.8539, +25.6061,  -0.104,  345.4,  16.4,  97.5, 359.4, +72.4, NULL
oTGF151008198 ,  465972347.808500, 2015-10-08, 04:45:43.808500,283.0210, +21.7628, 1, 282.1963, +22.5999,  +0.115,  125.8, 353.8, 137.8, 352.8, -29.3, NULL
oTGF151009330 ,  466070131.382109, 2015-10-09, 07:55:27.382110,271.2170,  +5.6418, 1, 270.5827, +11.0348,  +0.083,  600.5,  55.6,  87.4, 299.4, +72.0, NULL
oTGF151009901 ,  466119465.398747, 2015-10-09, 21:37:41.398746,287.9984, +15.3539, 1, 290.6194, +19.0908,  -0.031,  498.7, 168.4, 141.0,  98.4, +24.9, NULL
oTGF151010293 ,  466153349.909617, 2015-10-10, 07:02:25.909616,121.7753,  +6.1289, 1, 117.4486,  +6.0567,  -0.065,  479.0,  69.3, 133.9,  16.5, -51.6, NULL
oTGF151010496 ,  466170829.637034, 2015-10-10, 11:53:45.637034, 68.2132, +14.9400, 1,  70.4960, +15.6438,  -0.067,  257.2, 228.1, 125.3, 115.6, -32.8, NULL
oTGF151013729 ,  466450197.826365, 2015-10-13, 17:29:53.826366,296.4878,  +5.3778, 1, 297.0903,  +1.5032,  -0.082,  433.6, 136.6,  91.7,  80.7,  -2.1, NULL
oTGF151013798a,  466456112.791650, 2015-10-13, 19:08:28.791650,283.2958, +10.7547, 1, 284.7312,  +9.6926,  +0.016,  196.3, 204.9, 146.1,  66.2, -68.9, NULL
oTGF151016666 ,  466703911.738134, 2015-10-16, 15:58:27.738134, 97.2681,  +3.7833, 1,  96.9267,  +3.3490,  -0.029,   61.2,  15.0, 123.7, 356.3, -43.3, NULL
oTGF151020736 ,  467055614.335500, 2015-10-20, 17:40:10.335500,253.9602, +11.8888, 1, 255.2320, +13.1371,  -0.047,  195.4, 225.9, 135.2, 330.3, +61.1, NULL
oTGF151023344 ,  467280922.060629, 2015-10-23, 08:15:18.060630,183.5290,  -6.9014, 1, 186.5749,  -7.1669,  -0.028,  337.8, 247.5, 113.8, 162.4, +26.9, NULL
oTGF151023769 ,  467317603.406361, 2015-10-23, 18:26:39.406360,182.7788,  -4.8287, 1, 180.3943,  -6.4002,  -0.030,  316.2, 247.8, 119.7, 290.2,  -3.6, NULL
oTGF151025562 ,  467472561.634775, 2015-10-25, 13:29:17.634774,290.5269, +16.2919, 1, 291.8972, +14.4706,  -0.061,  249.5, 134.3, 152.6, 346.5, -20.8, NULL
oTGF151025756 ,  467489292.462056, 2015-10-25, 18:08:08.462056,195.8218,  +6.5552, 1, 199.2820,  +7.8969,  -0.541,  409.9, 324.6, 119.1, 213.2, -52.3, NULL
oTGF151026445 ,  467548878.732600, 2015-10-26, 10:41:14.732600,101.8514,  +3.1654, 1, 100.4689,  +5.1836,  -0.097,  270.9,  28.5, 138.7, 306.4, -59.2, NULL
oTGF151027208 ,  467614745.076825, 2015-10-27, 04:59:01.076826, 13.5404,  +2.6429, 1,  13.4900,  +1.0787,  -0.059,  173.1, 293.3, 138.7, 211.4, -52.0, NULL
oTGF151027633 ,  467651467.093850, 2015-10-27, 15:11:03.093850, 15.1502,  +7.8560, 1,  14.1779,  +6.5255,  -0.102,  182.2,  75.3, 111.3,  73.2, -67.5, NULL
oTGF151027665 ,  467654278.304453, 2015-10-27, 15:57:54.304452,180.7449,  -8.9540, 1, 179.8375,  -5.1418,  -0.100,  433.3, 345.1, 166.1, 151.6, -54.2, NULL
oTGF151027900 ,  467674526.319611, 2015-10-27, 21:35:22.319610,289.8165,  +1.8248, 1, 291.9298,  -0.2011,  +0.110,  324.8, 106.1, 114.8,  75.4, -31.3, NULL
oTGF151027900 ,  467674526.319611, 2015-10-27, 21:35:22.319610,289.8165,  +1.8248, 2, 291.9374,  +0.0962,  +0.167,  303.7, 106.1, 117.7,  72.2, -31.0, NULL
oTGF151028237 ,  467703700.268181, 2015-10-28, 05:41:36.268182,202.1932, -14.6587, 1, 201.4862, -10.8519,  -0.020,  428.1, 275.8,  95.7, 151.0, +63.4, NULL
oTGF151030664 ,  467913347.438349, 2015-10-30, 15:55:43.438348,294.8234, +23.1516, 1, 300.3525, +21.8953,  +0.008,  585.5, 265.7, 116.2, 304.3, -13.3, NULL
oTGF151031586 ,  467993032.472625, 2015-10-31, 14:03:48.472626,299.2153, +25.3535, 1, 297.8444, +26.2719,  -0.049,  171.0, 227.2, 139.0, 324.6,  -0.5, NULL
oTGF151031586 ,  467993032.472625, 2015-10-31, 14:03:48.472626,299.2153, +25.3535, 2, 297.8261, +26.2552,  -1.459,  171.4, 227.0, 138.7, 324.8,  -0.6, NULL
oTGF151101765 ,  468094911.419409, 2015-11-01, 18:21:47.419408,165.9704, +17.8377, 1, 165.9527, +17.0134,  -0.007,   91.2, 130.9, 168.8, 342.9, -12.0, NULL
oTGF151101765 ,  468094911.419409, 2015-11-01, 18:21:47.419408,165.9704, +17.8377, 2, 165.6896, +16.9756,  -0.078,  100.0, 143.7, 167.3, 331.6, -18.8, NULL
oTGF151102493b,  468157837.962300, 2015-11-02, 11:50:33.962300,266.2738, +20.2867, 1, 268.0162, +20.4974,  -0.089,  183.4, 354.3, 155.6, 133.7,  +3.9, NULL
oTGF151102758 ,  468180654.523224, 2015-11-02, 18:10:50.523224,167.9181, +19.9419, 1, 166.9518, +17.2708,  -0.059,  312.7, 278.5, 129.0, 206.7, -65.3, NULL
oTGF151102758 ,  468180654.523224, 2015-11-02, 18:10:50.523224,167.9181, +19.9419, 2, 167.0531, +17.3011,  -1.298,  306.2, 279.8, 129.3, 203.8, -64.9, NULL
oTGF151105518 ,  468419183.767145, 2015-11-05, 12:26:19.767146,159.2412, -11.4146, 1, 160.9691,  -9.8220,  -0.084,  258.4,  55.4, 133.0,  82.6,  -1.8, NULL
oTGF151107436 ,  468584838.045075, 2015-11-07, 10:27:14.045074,179.7083,  -8.9864, 1, 180.9417,  -7.4111,  -0.066,  221.0, 293.8, 117.2, 218.6, +74.6, NULL
oTGF151107476 ,  468588288.283575, 2015-11-07, 11:24:44.283574, 19.1033,  -7.1021, 1,  22.2617,  -8.0751,  +0.022,  364.8, 209.0, 125.3, 342.7, +46.5, NULL
