start,fa,count,mean,dur_us,lon,lat,n_win,n_nai,n_b0,n_b1,n_det,n_times,max_mult,pha_med,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,na,nb,b0,b1
23:47:35.747838020Z,1.124e+00,8,0.002,0.12,91.29,23.34,8,7,0,1,8,2,5,75,1,1,1,1,1,0,1,0,0,1,0,0,0,1
23:47:35.776434063Z,2.597e+00,10,0.601,30.16,91.29,23.34,10,6,1,3,8,5,4,57,0,0,0,1,1,1,1,1,0,0,1,0,1,3
23:47:35.870623826Z,1.211e+00,8,0.002,0.12,91.29,23.34,9,7,1,1,9,3,5,83,0,0,1,1,1,1,0,1,0,1,0,1,1,1
23:47:36.552181839Z,8.537e+00,8,0.005,0.24,91.34,23.35,8,6,1,1,8,3,5,110,1,0,1,1,1,1,0,1,0,0,0,0,1,1
23:47:36.916421890Z,1.120e+00,8,0.002,0.12,91.36,23.35,10,8,1,1,10,3,6,68,1,1,0,1,0,1,0,1,0,1,1,1,1,1
23:47:37.175281882Z,1.585e+01,8,0.163,8.23,91.38,23.35,8,5,1,2,7,5,2,46,0,1,1,1,1,0,0,1,0,0,0,0,1,2
23:47:37.485977888Z,1.260e+00,8,0.002,0.12,91.40,23.36,9,7,1,1,9,3,5,104,0,1,1,0,0,1,1,1,1,1,0,0,1,1
23:47:38.353239774Z,8.491e+00,8,0.005,0.24,91.45,23.37,8,7,0,1,8,3,4,73,0,0,1,1,1,1,1,1,1,0,0,0,0,1
23:47:38.387401819Z,1.058e+00,8,0.002,0.12,91.45,23.37,10,8,1,1,10,3,7,104,1,0,1,1,1,1,0,1,1,0,1,0,1,1
23:47:38.695289850Z,8.938e+00,8,0.005,0.24,91.47,23.37,8,7,0,1,8,3,4,93,0,0,0,0,1,0,1,1,1,1,1,1,0,1
23:47:39.471844077Z,1.202e-03,18,1.894,95.84,91.52,23.38,18,11,6,1,11,14,4,38,1,0,1,1,0,2,1,1,2,1,0,1,6,1
23:47:40.166636109Z,2.869e+00,8,0.118,5.96,91.57,23.39,8,6,0,2,7,4,4,78,0,0,0,1,0,1,1,0,1,1,0,1,0,2
23:47:40.302559852Z,8.923e+00,8,0.005,0.24,91.57,23.39,8,7,0,1,8,3,4,98,0,1,0,0,1,1,0,1,0,1,1,1,0,1
23:47:40.489313960Z,1.058e+01,12,0.748,38.03,91.59,23.39,12,8,1,3,9,7,4,37,2,0,0,1,0,0,1,0,1,1,1,1,1,3
23:47:40.864815950Z,1.174e+00,8,0.002,0.12,91.61,23.40,8,6,1,1,8,2,6,78,0,0,1,1,0,1,0,0,1,1,1,0,1,1
23:47:40.974675893Z,1.245e+00,8,0.002,0.12,91.62,23.40,10,8,1,1,10,3,6,75,0,1,0,1,0,1,1,1,1,0,1,1,1,1
23:47:40.983451843Z,1.009e+01,8,0.005,0.24,91.62,23.40,8,6,1,1,8,3,4,113,0,0,0,1,1,0,1,1,1,0,0,1,1,1
23:47:41.134247899Z,1.023e+01,8,0.005,0.24,91.63,23.40,8,7,0,1,8,3,4,88,0,0,1,1,0,1,1,1,1,1,0,0,0,1
23:47:41.144807934Z,1.002e+01,8,0.005,0.24,91.63,23.40,8,7,0,1,8,3,4,86,0,1,0,0,0,0,1,1,1,1,1,1,0,1
23:47:41.199916005Z,1.312e+00,8,0.002,0.12,91.63,23.40,8,6,1,1,8,2,6,72,1,0,0,1,0,1,0,0,1,1,1,0,1,1
23:47:41.555237889Z,1.445e+00,8,0.002,0.12,91.65,23.40,9,8,0,1,9,3,5,64,1,1,1,0,0,0,1,1,1,1,1,0,0,1
23:47:41.972949981Z,1.341e+00,8,0.002,0.12,91.68,23.41,8,6,1,1,8,2,6,91,1,1,1,0,0,0,0,0,0,1,1,1,1,1
23:47:42.432403802Z,1.131e+01,8,0.005,0.24,91.71,23.42,8,7,0,1,8,3,4,94,0,0,1,1,0,0,1,1,0,1,1,1,0,1
23:47:42.842933893Z,1.207e+00,8,0.002,0.12,91.73,23.42,8,6,1,1,8,2,4,126,0,1,0,1,1,1,1,0,1,0,0,0,1,1
23:47:44.150611877Z,1.041e+00,8,0.002,0.12,91.82,23.44,10,8,1,1,10,3,6,65,1,1,1,0,1,0,0,1,0,1,1,1,1,1
23:47:44.781763911Z,1.106e+00,8,0.002,0.12,91.86,23.44,9,7,1,1,9,3,6,93,0,1,1,0,0,0,1,1,1,0,1,1,1,1
23:47:45.089990019Z,1.176e+00,8,0.002,0.12,91.88,23.45,8,6,1,1,8,2,5,63,0,1,1,0,1,1,1,0,1,0,0,0,1,1
23:47:45.504462003Z,4.411e+00,13,1.203,59.96,91.90,23.45,13,9,4,0,9,8,5,80,1,2,1,1,0,1,0,1,1,0,0,1,4,0
23:47:47.343321919Z,8.563e-01,9,0.359,18.12,92.02,23.47,9,5,3,1,7,5,5,56,0,1,0,0,0,0,0,1,1,0,1,1,3,1
23:47:47.626829981Z,1.148e+01,9,0.474,24.08,92.04,23.48,9,5,3,1,6,7,2,31,0,0,0,0,1,0,2,1,1,0,0,0,3,1
23:47:48.697919845Z,8.252e+00,8,0.005,0.24,92.11,23.49,8,6,1,1,8,3,4,108,0,0,0,1,1,1,1,1,0,0,0,1,1,1
23:47:49.826697826Z,9.750e+00,8,0.005,0.24,92.18,23.50,8,7,0,1,8,3,5,90,0,1,1,0,0,1,0,1,1,1,1,0,0,1
23:47:50.551388025Z,1.192e+00,8,0.002,0.12,92.22,23.51,9,7,1,1,9,2,7,78,1,1,1,0,0,1,0,0,0,1,1,1,1,1
23:47:50.705656051Z,1.100e+00,8,0.002,0.12,92.23,23.51,8,6,1,1,8,2,5,56,0,0,1,1,1,1,1,0,0,0,1,0,1,1
23:47:51.193636059Z,4.311e-01,8,0.081,4.05,92.26,23.52,8,6,0,2,7,3,4,65,0,1,1,1,1,1,0,0,1,0,0,0,0,2
23:47:51.274799942Z,9.128e+00,8,0.005,0.24,92.27,23.52,8,6,1,1,8,3,5,70,1,0,0,0,1,1,1,1,1,0,0,0,1,1
23:47:51.324459910Z,1.108e+00,8,0.002,0.12,92.27,23.52,9,7,1,1,9,2,5,105,1,1,0,1,1,1,0,0,0,1,1,0,1,1
23:47:52.146995902Z,8.076e+00,8,0.005,0.24,92.32,23.53,8,6,1,1,8,3,4,69,0,1,0,0,1,1,1,1,1,0,0,0,1,1
23:47:52.406585812Z,1.182e+00,8,0.002,0.12,92.34,23.53,10,8,1,1,10,3,6,91,0,1,1,0,1,1,1,1,1,0,0,1,1,1
23:47:52.462675929Z,1.158e+00,8,0.002,0.12,92.34,23.53,8,7,0,1,8,2,5,47,1,0,0,1,1,0,1,0,1,0,1,1,0,1
23:47:53.848311781Z,1.182e+00,8,0.002,0.12,92.43,23.55,9,8,0,1,9,3,4,75,0,1,1,1,0,1,1,1,0,1,0,1,0,1
23:47:54.248106002Z,1.307e+01,8,0.158,7.99,92.46,23.55,8,5,1,2,7,3,6,24,1,1,1,0,0,1,0,0,1,0,0,0,1,2
23:47:54.376181960Z,1.209e+00,8,0.002,0.12,92.47,23.55,8,6,1,1,8,2,5,75,1,0,1,1,1,0,1,0,1,0,0,0,1,1
23:47:54.593009948Z,7.769e+00,9,0.679,34.09,92.48,23.56,9,6,0,3,7,8,2,21,0,0,1,0,1,1,1,1,0,0,0,1,0,3
23:47:55.307707786Z,9.600e+00,8,0.005,0.24,92.53,23.56,8,7,0,1,8,3,5,80,1,1,0,0,0,0,1,1,1,0,1,1,0,1
23:47:55.493855834Z,9.033e+00,8,0.005,0.24,92.54,23.57,8,6,1,1,8,3,6,72,1,0,1,1,0,1,0,1,0,0,1,0,1,1
23:47:55.656645894Z,8.923e+00,8,0.005,0.24,92.55,23.57,8,7,0,1,8,3,5,90,1,0,0,0,0,0,1,1,1,1,1,1,0,1
23:47:55.997593998Z,1.041e+00,8,0.002,0.12,92.57,23.57,8,7,0,1,8,2,4,73,0,0,1,1,1,1,1,0,0,1,0,1,0,1
23:47:56.311363816Z,9.081e+00,8,0.005,0.24,92.59,23.58,8,7,0,1,8,3,4,71,0,1,0,0,1,0,0,1,1,1,1,1,0,1
23:47:59.086665987Z,3.730e+00,8,0.002,0.12,92.77,23.61,8,7,1,0,8,2,5,84,1,1,0,0,0,0,1,0,1,1,1,1,1,0
23:47:59.373331904Z,3.838e+00,8,0.002,0.12,92.78,23.61,9,8,1,0,9,3,6,61,1,1,1,0,1,1,0,1,0,0,1,1,1,0
23:47:59.977370023Z,1.062e+00,8,0.002,0.12,92.82,23.62,10,8,1,1,10,2,7,73,1,1,1,0,1,1,0,0,1,1,1,0,1,1
23:48:00.231798052Z,9.989e-01,8,0.002,0.12,92.84,23.62,9,7,1,1,9,2,6,92,0,0,0,1,1,1,1,0,1,0,1,1,1,1
23:48:00.414641857Z,8.537e+00,8,0.005,0.24,92.85,23.62,8,6,1,1,8,3,6,91,0,0,0,0,0,1,1,1,1,0,1,1,1,1
23:48:00.534438014Z,1.056e+00,8,0.002,0.12,92.86,23.62,10,8,1,1,10,2,5,88,1,1,0,1,1,1,1,0,0,1,1,0,1,1
23:48:00.537779927Z,8.416e+00,8,0.005,0.24,92.86,23.62,8,6,1,1,8,3,4,33,0,0,0,1,0,0,1,1,1,1,1,0,1,1
23:48:01.386593937Z,2.271e+00,8,0.080,4.05,92.91,23.63,8,5,2,1,7,5,3,63,1,0,1,1,1,0,0,1,0,0,0,0,2,1
23:48:01.452589869Z,9.081e+00,8,0.005,0.24,92.92,23.63,8,6,1,1,8,3,5,91,1,0,0,0,0,0,1,1,0,1,1,1,1,1
23:48:01.482275962Z,1.124e+00,8,0.002,0.12,92.92,23.64,8,6,1,1,8,2,4,70,1,1,0,1,1,0,1,0,1,0,0,0,1,1
23:48:02.582105994Z,1.230e+00,8,0.002,0.12,92.99,23.65,10,8,1,1,10,2,6,94,1,0,0,1,1,0,1,0,1,1,1,1,1,1
23:48:04.050539970Z,1.334e+00,8,0.002,0.12,93.08,23.66,9,7,1,1,9,2,5,77,1,1,1,1,1,0,1,0,1,0,0,0,1,1
23:48:04.161578059Z,3.545e+00,8,0.118,5.96,93.09,23.67,8,5,1,2,7,3,5,52,1,1,1,1,0,1,0,0,0,0,0,0,1,2
23:48:04.660583972Z,2.717e+00,9,0.595,30.04,93.12,23.67,10,7,0,3,8,6,3,88,0,0,1,1,0,1,0,1,0,1,1,1,0,3
23:48:05.694831967Z,1.045e+00,8,0.002,0.12,93.19,23.68,9,7,1,1,9,2,5,125,1,0,0,1,1,1,1,0,0,1,1,0,1,1
23:48:06.226696014Z,3.658e+00,8,0.002,0.12,93.22,23.69,9,8,1,0,9,3,4,125,0,1,1,0,1,1,1,1,1,1,0,0,1,0
23:48:06.231402039Z,1.160e+00,8,0.002,0.12,93.22,23.69,8,7,0,1,8,2,5,74,1,1,0,0,1,1,0,0,0,1,1,1,0,1
23:48:07.194190025Z,2.589e+00,8,0.081,4.05,93.28,23.70,9,6,2,1,8,4,4,89,0,1,1,0,0,1,0,1,1,1,0,0,2,1
23:48:07.398605942Z,1.184e+00,8,0.002,0.12,93.29,23.70,8,6,1,1,8,2,6,76,1,0,0,0,0,1,1,0,1,1,1,0,1,1
23:48:07.664278030Z,1.098e+00,8,0.002,0.12,93.31,23.70,10,8,1,1,10,2,6,74,1,1,1,1,1,0,1,0,1,0,1,0,1,1
23:48:09.833747982Z,2.148e+00,10,0.401,20.03,93.45,23.73,10,5,2,3,7,5,5,42,0,0,1,1,1,0,0,0,0,0,1,1,2,3
23:48:10.527681946Z,1.532e+01,8,0.162,8.11,93.49,23.74,8,5,1,2,7,4,5,53,1,0,0,1,0,1,0,0,0,1,0,1,1,2
23:48:11.686231851Z,8.431e+00,8,0.005,0.24,93.57,23.75,8,7,0,1,8,3,4,71,1,1,0,1,0,1,1,1,1,0,0,0,0,1
23:48:12.099053978Z,1.081e+00,8,0.002,0.12,93.59,23.75,9,7,1,1,9,2,6,111,1,1,1,1,0,1,0,0,0,1,0,1,1,1
23:48:12.823271989Z,1.314e+00,8,0.002,0.12,93.64,23.76,10,8,1,1,10,2,5,85,0,1,1,1,1,1,1,0,0,1,0,1,1,1
23:48:13.123780012Z,1.314e+00,8,0.002,0.12,93.66,23.76,9,7,1,1,9,2,7,78,1,0,1,0,0,1,1,0,1,1,0,1,1,1
23:48:13.199231863Z,1.016e+01,8,0.005,0.24,93.66,23.76,8,6,1,1,8,3,4,59,0,1,0,0,1,0,1,1,0,0,1,1,1,1
23:48:13.464239954Z,4.244e+00,8,0.123,6.20,93.68,23.77,8,5,1,2,7,4,4,43,1,1,0,0,0,1,0,0,1,1,0,0,1,2
23:48:13.619231939Z,1.348e+00,8,0.002,0.12,93.69,23.77,9,7,1,1,9,3,5,57,0,1,0,1,1,0,1,1,1,1,0,0,1,1
23:48:13.794007897Z,1.240e+00,8,0.002,0.12,93.70,23.77,9,7,1,1,9,3,4,98,0,1,0,1,1,1,1,1,0,0,0,1,1,1
23:48:14.604879856Z,1.128e+00,8,0.002,0.12,93.75,23.78,11,9,1,1,11,3,6,83,1,1,0,1,1,1,1,1,0,0,1,1,1,1
23:48:15.895005941Z,1.211e+01,8,0.161,8.11,93.83,23.79,8,5,1,2,7,3,5,63,0,1,1,0,0,1,0,0,0,1,0,1,1,2
23:48:16.099619984Z,1.013e+00,8,0.002,0.12,93.85,23.80,8,6,1,1,8,2,6,66,1,0,0,1,0,1,1,0,1,0,0,1,1,1
23:48:16.184827923Z,8.208e+00,8,0.005,0.24,93.85,23.80,8,7,0,1,8,3,5,72,0,0,0,0,1,1,1,1,1,0,1,1,0,1
23:48:16.825833916Z,1.086e-01,8,0.280,14.19,93.89,23.80,9,6,3,0,7,4,4,56,1,1,1,1,1,1,0,0,0,0,0,0,3,0
23:48:17.450868010Z,1.182e+00,8,0.002,0.12,93.93,23.81,8,6,1,1,8,2,7,77,1,0,1,1,0,0,0,0,1,0,1,1,1,1
23:48:18.253683924Z,1.281e+00,8,0.002,0.12,93.98,23.82,9,8,0,1,9,3,4,114,0,0,1,1,1,1,1,1,0,1,1,0,0,1
23:48:18.298037886Z,1.056e+01,8,0.005,0.24,93.99,23.82,8,6,1,1,8,3,4,102,0,0,0,1,1,0,1,1,1,0,0,1,1,1
23:48:18.736572027Z,1.143e+00,8,0.002,0.12,94.02,23.82,8,7,0,1,8,2,5,66,1,1,0,0,0,0,1,0,1,1,1,1,0,1
23:48:18.825855970Z,1.120e+00,8,0.002,0.12,94.02,23.83,8,6,1,1,8,2,5,77,1,1,1,1,1,1,0,0,0,0,0,0,1,1
23:48:18.842773914Z,1.137e+00,8,0.002,0.12,94.02,23.83,8,6,1,1,8,2,5,85,1,1,0,1,0,0,1,0,1,0,0,1,1,1
23:48:19.845385909Z,3.568e+00,8,0.002,0.12,94.09,23.84,10,9,1,0,10,2,6,116,0,0,1,1,1,1,1,0,1,1,1,1,1,0
23:48:19.884863972Z,6.797e+00,14,1.741,87.98,94.09,23.84,14,9,1,4,9,9,3,63,0,1,0,1,0,2,1,0,2,0,1,1,1,4
23:48:20.209374070Z,3.535e+00,8,0.002,0.12,94.11,23.84,9,8,1,0,9,2,5,59,0,1,1,0,1,1,1,0,1,1,1,0,1,0
23:48:20.213242053Z,1.090e+00,8,0.002,0.12,94.11,23.84,9,7,1,1,9,2,7,83,1,0,1,0,1,1,0,0,0,1,1,1,1,1
23:48:20.861797809Z,1.145e+00,9,0.002,0.12,94.15,23.85,13,11,1,1,13,3,8,95,1,1,1,0,1,1,1,1,1,1,1,1,1,1
23:48:21.326223850Z,9.633e+00,8,0.005,0.24,94.18,23.85,8,7,0,1,8,3,4,90,0,0,0,0,1,0,1,1,1,1,1,1,0,1
23:48:22.970163822Z,9.567e+00,8,0.005,0.24,94.29,23.87,8,6,1,1,8,3,5,75,0,1,0,0,0,1,1,1,1,0,1,0,1,1
23:48:23.378783941Z,1.164e+00,8,0.002,0.12,94.31,23.87,8,6,1,1,8,2,5,71,0,0,0,1,1,1,1,0,1,0,0,1,1,1
23:48:23.694036006Z,1.238e+00,8,0.002,0.12,94.33,23.88,9,7,1,1,9,2,6,122,0,1,1,1,1,1,0,0,0,0,1,1,1,1
23:48:23.712025880Z,1.207e+00,8,0.002,0.12,94.33,23.88,11,9,1,1,11,3,6,60,1,1,1,1,0,1,1,1,0,1,1,0,1,1
23:48:23.866017937Z,1.182e+00,8,0.002,0.12,94.34,23.88,8,7,0,1,8,2,6,126,0,0,1,0,0,1,1,0,1,1,1,1,0,1
23:48:24.138472080Z,1.145e+00,8,0.002,0.12,94.36,23.88,10,9,0,1,10,2,7,88,1,0,1,1,1,1,1,0,1,0,1,1,0,1
23:48:24.175641894Z,1.166e+00,8,0.002,0.12,94.36,23.88,11,9,1,1,11,3,6,79,0,1,1,1,0,0,1,1,1,1,1,1,1,1
23:48:24.651499867Z,1.128e+00,8,0.002,0.12,94.39,23.89,11,9,1,1,11,3,7,71,1,1,1,1,0,1,0,1,0,1,1,1,1,1
23:48:25.586539983Z,1.081e+00,8,0.002,0.12,94.45,23.90,10,8,1,1,10,3,5,90,0,0,0,1,1,1,1,1,0,1,1,1,1,1
23:48:25.991319894Z,1.228e+00,8,0.002,0.12,94.48,23.90,9,7,1,1,9,3,6,75,1,0,1,0,1,0,0,1,1,1,1,0,1,1
23:48:26.254207968Z,9.767e+00,8,0.005,0.24,94.49,23.90,8,7,0,1,8,3,4,118,0,0,1,1,0,0,1,1,1,1,1,0,0,1
23:48:26.834143877Z,1.143e+00,8,0.002,0.12,94.53,23.91,9,8,0,1,9,3,5,63,1,1,0,1,1,0,0,1,1,0,1,1,0,1
23:48:27.071919918Z,1.200e+00,8,0.002,0.12,94.55,23.91,10,8,1,1,10,3,7,77,0,0,1,1,1,1,0,1,1,0,1,1,1,1
23:48:27.298638105Z,1.207e+00,8,0.002,0.12,94.56,23.92,8,6,1,1,8,2,7,81,0,0,1,0,0,1,0,0,1,1,1,1,1,1
23:48:27.424479842Z,3.596e+00,8,0.002,0.12,94.57,23.92,10,9,1,0,10,3,7,85,1,0,1,0,1,1,1,1,1,0,1,1,1,0
23:48:27.596570014Z,1.056e+01,10,0.723,36.00,94.58,23.92,10,6,1,3,7,8,2,54,0,0,1,0,1,1,2,0,1,0,0,0,1,3
23:48:28.739393949Z,1.236e+00,8,0.002,0.12,94.65,23.93,10,8,1,1,10,3,5,106,0,1,1,1,1,0,1,1,0,1,1,0,1,1
23:48:28.845831990Z,3.989e+00,9,0.633,32.07,94.66,23.93,11,8,0,3,9,5,4,46,0,1,0,0,1,0,1,1,1,1,1,1,0,3
23:48:30.469419956Z,1.192e+00,8,0.002,0.12,94.76,23.95,8,6,1,1,8,2,6,94,1,1,1,0,0,0,0,0,1,1,0,1,1,1
23:48:30.594891905Z,3.242e+00,8,0.118,5.96,94.77,23.95,9,7,0,2,8,4,5,67,0,0,0,1,1,1,0,1,1,0,1,1,0,2
23:48:30.941597938Z,3.160e+00,8,0.002,0.12,94.79,23.95,8,7,1,0,8,2,5,93,1,1,1,0,1,1,0,0,0,1,1,0,1,0
23:48:31.641700029Z,1.211e+00,8,0.002,0.12,94.84,23.96,8,7,0,1,8,2,6,53,0,1,1,0,1,1,0,0,1,0,1,1,0,1
23:48:31.841355919Z,1.158e+00,8,0.002,0.12,94.85,23.96,8,6,1,1,8,2,6,80,1,1,1,0,1,1,0,0,0,0,0,1,1,1
23:48:32.803183913Z,3.848e+00,8,0.002,0.12,94.91,23.97,9,8,1,0,9,3,5,87,1,0,1,1,1,0,0,1,1,1,1,0,1,0
23:48:33.519677877Z,1.194e+00,8,0.002,0.12,94.96,23.98,9,8,0,1,9,3,6,68,1,0,1,0,1,1,1,1,1,0,0,1,0,1
23:48:33.592910051Z,1.151e+00,8,0.002,0.12,94.96,23.98,9,7,1,1,9,2,6,67,0,0,0,1,1,1,1,0,1,0,1,1,1,1
23:48:34.370507955Z,1.213e+00,8,0.002,0.12,95.01,23.99,8,7,0,1,8,2,5,87,0,1,1,0,1,1,0,0,1,1,0,1,0,1
23:48:35.105301976Z,1.297e+00,8,0.002,0.12,95.06,24.00,8,7,0,1,8,2,4,95,1,1,1,1,1,1,0,0,0,1,0,0,0,1
23:48:35.293759942Z,1.305e+00,8,0.002,0.12,95.07,24.00,9,8,0,1,9,3,5,70,1,1,0,1,1,1,1,1,0,1,0,0,0,1
23:48:35.927157998Z,1.151e+00,8,0.002,0.12,95.11,24.00,8,6,1,1,8,2,5,85,1,1,0,1,1,0,0,0,0,0,1,1,1,1
23:48:36.089738011Z,1.087e+00,8,0.002,0.12,95.12,24.01,8,6,1,1,8,2,4,60,0,1,1,1,1,1,0,0,0,1,0,0,1,1
23:48:36.407501935Z,1.008e+00,8,0.002,0.12,95.14,24.01,8,6,1,1,8,2,6,55,1,1,1,0,0,0,1,0,1,0,1,0,1,1
23:48:37.484901905Z,9.617e+00,8,0.005,0.24,95.21,24.02,8,6,1,1,8,3,4,58,0,1,0,1,0,1,1,1,0,0,0,1,1,1
23:48:38.074335932Z,1.023e+01,8,0.005,0.24,95.25,24.03,8,6,1,1,8,3,4,68,1,1,0,0,0,0,1,1,1,1,0,0,1,1
23:48:38.450465917Z,1.077e+00,8,0.002,0.12,95.27,24.03,8,6,1,1,8,2,5,88,0,0,1,1,1,1,0,0,0,1,0,1,1,1
23:48:41.219824075Z,1.135e+00,8,0.002,0.12,95.45,24.06,8,6,1,1,8,2,5,52,0,0,0,0,1,0,1,0,1,1,1,1,1,1
23:48:41.234366059Z,3.601e+00,8,0.002,0.12,95.45,24.06,9,8,1,0,9,3,6,92,1,1,1,0,0,1,0,1,1,1,0,1,1,0
23:48:42.268646001Z,1.130e+00,8,0.002,0.12,95.52,24.07,8,6,1,1,8,2,6,75,0,0,0,0,0,1,1,0,1,1,1,1,1,1
23:48:42.487825989Z,3.979e+00,8,0.002,0.12,95.53,24.07,11,10,1,0,11,2,6,121,1,1,1,1,1,1,1,0,1,1,1,0,1,0
23:48:42.992206096Z,3.280e-01,8,0.081,4.05,95.56,24.08,9,7,0,2,8,4,5,111,0,0,0,0,0,1,1,1,1,1,1,1,0,2
23:48:44.002948045Z,1.226e+00,8,0.002,0.12,95.63,24.09,8,6,1,1,8,2,6,49,0,1,1,0,0,0,0,0,1,1,1,1,1,1
23:48:45.009184002Z,1.277e+00,8,0.002,0.12,95.69,24.10,9,7,1,1,9,2,7,97,1,1,1,0,0,0,0,0,1,1,1,1,1,1
23:48:45.122312068Z,1.238e+00,8,0.002,0.12,95.70,24.10,10,8,1,1,10,3,5,84,0,1,1,0,1,1,1,1,0,1,0,1,1,1
23:48:45.288879990Z,1.153e+00,8,0.002,0.12,95.71,24.10,8,7,0,1,8,2,5,66,0,1,0,1,1,1,1,0,0,1,1,0,0,1
23:48:45.378837823Z,1.176e+00,8,0.002,0.12,95.72,24.10,9,7,1,1,9,3,6,94,1,0,0,1,1,1,0,1,1,0,1,0,1,1
23:48:45.715226054Z,4.553e-01,8,0.081,4.05,95.74,24.10,8,5,1,2,7,3,3,50,0,1,0,1,0,1,1,0,1,0,0,0,1,2
23:48:48.214722037Z,1.056e+00,8,0.002,0.12,95.90,24.13,8,6,1,1,8,2,5,71,1,0,0,1,1,0,0,0,0,1,1,1,1,1
23:48:49.426409959Z,1.132e+00,8,0.002,0.12,95.98,24.14,8,6,1,1,8,2,6,88,1,0,0,0,0,0,1,0,1,1,1,1,1,1
23:48:50.812883973Z,1.079e+00,8,0.002,0.12,96.07,24.15,9,7,1,1,9,2,6,81,1,1,0,0,0,1,1,0,1,1,1,0,1,1
23:48:51.613681912Z,8.296e+00,8,0.005,0.24,96.12,24.16,8,7,0,1,8,3,4,83,0,1,1,1,0,1,0,1,1,1,0,0,0,1
23:48:53.429610013Z,3.818e+00,8,0.002,0.12,96.23,24.18,11,10,1,0,11,3,6,114,1,1,1,1,0,0,1,1,1,1,1,1,1,0
23:48:54.083184003Z,2.205e-01,11,0.843,41.96,96.28,24.19,11,7,0,4,5,9,3,54,0,0,0,0,0,0,1,1,4,0,1,0,0,4
23:48:54.531769871Z,1.143e+00,8,0.002,0.12,96.30,24.19,11,9,1,1,11,3,6,86,1,1,0,1,1,1,0,1,0,1,1,1,1,1
23:48:56.125808Z,3.711e+00,8,0.002,0.12,96.41,24.21,9,8,1,0,9,2,5,96,1,1,1,1,0,1,1,0,1,1,0,0,1,0
23:48:56.346022009Z,1.143e+00,8,0.002,0.12,96.42,24.21,8,6,1,1,8,2,6,67,0,0,1,0,1,0,0,0,1,1,1,1,1,1
23:48:56.548041939Z,1.092e+00,8,0.002,0.12,96.43,24.21,11,10,0,1,11,3,7,90,1,0,1,0,1,1,1,1,1,1,1,1,0,1
23:48:56.602748036Z,2.665e+00,8,0.119,5.96,96.44,24.21,8,6,0,2,7,3,5,84,1,0,0,0,1,0,0,0,1,1,1,1,0,2
23:48:58.143979907Z,1.211e+00,8,0.002,0.12,96.54,24.22,10,9,0,1,10,3,6,110,1,1,1,0,1,1,1,1,0,0,1,1,0,1
23:48:58.296347975Z,1.098e+00,8,0.002,0.12,96.55,24.23,9,7,1,1,9,3,5,72,0,1,1,1,0,1,0,1,0,1,0,1,1,1
23:48:58.438965916Z,1.100e+00,8,0.002,0.12,96.55,24.23,9,7,1,1,9,2,5,73,1,1,0,1,1,1,1,0,1,0,0,0,1,1
23:48:58.711638092Z,1.110e+00,8,0.002,0.12,96.57,24.23,10,8,1,1,10,2,7,111,1,1,1,0,1,1,0,0,1,1,1,0,1,1
23:48:58.920201897Z,9.370e+00,8,0.005,0.24,96.59,24.23,8,7,0,1,8,3,4,116,0,0,1,0,1,1,1,1,0,1,1,0,0,1
23:48:59.017938137Z,1.523e+00,14,1.491,74.03,96.59,24.23,14,9,1,4,8,9,3,80,0,1,0,0,1,0,2,0,2,2,1,0,1,4
23:48:59.175449967Z,1.226e+00,8,0.002,0.12,96.60,24.23,8,6,1,1,8,2,5,44,0,1,1,1,1,0,0,0,0,0,1,1,1,1
23:48:59.377257823Z,1.207e+00,8,0.002,0.12,96.61,24.24,9,7,1,1,9,3,5,81,1,0,1,1,1,1,1,1,0,0,0,0,1,1
23:49:00.264850020Z,1.192e+00,8,0.002,0.12,96.67,24.24,8,6,1,1,8,2,7,48,1,0,1,1,0,1,0,0,0,0,1,1,1,1
23:49:00.766015887Z,1.200e+00,8,0.002,0.12,96.70,24.25,11,9,1,1,11,3,6,90,0,1,0,1,1,1,1,1,1,0,1,1,1,1
23:49:00.972725987Z,1.132e+00,8,0.002,0.12,96.72,24.25,12,10,1,1,12,2,7,91,1,1,1,1,1,1,1,0,1,1,0,1,1,1
23:49:01.275915980Z,1.102e+00,8,0.002,0.12,96.74,24.25,11,9,1,1,11,3,6,113,0,1,1,0,1,0,1,1,1,1,1,1,1,1
23:49:01.748951911Z,9.370e+00,8,0.005,0.24,96.77,24.26,8,6,1,1,8,3,4,85,0,0,1,1,1,1,1,1,0,0,0,0,1,1
23:49:01.844597816Z,9.501e+00,8,0.005,0.24,96.77,24.26,8,6,1,1,8,3,4,85,0,0,0,1,1,0,1,1,1,0,0,1,1,1
23:49:02.234109878Z,1.180e+00,8,0.002,0.12,96.80,24.26,9,7,1,1,9,3,6,119,1,0,1,1,0,1,1,1,0,0,0,1,1,1
23:49:02.664311885Z,8.689e+00,8,0.005,0.24,96.83,24.27,8,7,0,1,8,3,5,70,1,1,0,1,0,1,0,1,1,0,0,1,0,1
23:49:03.044505834Z,1.118e+00,8,0.002,0.12,96.85,24.27,9,7,1,1,9,3,6,98,1,1,1,0,0,1,0,1,0,1,1,0,1,1
23:49:03.318623781Z,1.153e+00,9,0.002,0.12,96.87,24.27,12,10,1,1,12,3,8,90,1,1,1,0,1,1,1,1,1,0,1,1,1,1
