date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg
20210504,2021-05-04T13:10:27.940817952Z,2021-05-04T13:10:27.941047966Z,0.000230014,12,3.5117541922323144e-2,8.2525,-5.2364,541107.5,lightning,1,9.015654454552904e-4,1,17,0,0,20794,1556
20210506,2021-05-06T21:00:57.856351971Z,2021-05-06T21:00:57.856721937Z,0.000369966,15,4.327193109632055e-2,280.2913,30.6254,545660.6,lightning,1,1.5487596270797476e-2,6,23,0,0,24347,3105
20210507,2021-05-07T18:15:29.884641945Z,2021-05-07T18:15:29.884751975Z,0.000110030,14,2.7902538409970716e-5,98.4449,-1.5383,537906.2,lightning,1,3.0503672158019835e-3,6,16,4,2,17037,973
20210509,2021-05-09T05:05:20.531799972Z,2021-05-09T05:05:20.532139956Z,0.000339984,22,1.2606865477928633e-1,267.0205,16.1099,541070.1,lightning,1,3.627032759609868e-3,7,22,1,0,19124,2111
20210512,2021-05-12T03:52:03.272628009Z,2021-05-12T03:52:03.273581981Z,0.000953972,16,3.265506824105637e-5,102.1038,-1.9467,536124.3,lightning,1,2.4590339562330955e-3,4,30,12,5,17516,2069
20210516,2021-05-16T01:17:23.706941962Z,2021-05-16T01:17:23.707163929Z,0.000221967,16,6.361654787969638e-2,54.1028,-40.0290,544385.3,lightning,1,3.6894079419719696e-3,4,22,2,1,38402,4933
20210516,2021-05-16T13:28:35.025756001Z,2021-05-16T13:28:35.026989996Z,0.001233995,21,7.146576785134014e-5,105.6861,5.4824,543481.3,lightning,1,1.1474469305794606e-3,4,38,7,1,18969,2085
20210517,2021-05-17T14:10:40.513297975Z,2021-05-17T14:10:40.514795958Z,0.001497983,21,1.089492002204219e-5,281.9315,7.0394,533537.8,lightning,1,2.3852777805097943e-3,9,40,0,0,17859,1504
20210603,2021-06-03T19:09:27.895349979Z,2021-06-03T19:09:27.895567953Z,0.000217974,15,4.726577235520562e-4,93.7344,5.1087,535505.1,lightning,1,2.295012433407098e-3,3,21,2,0,26089,1088
20210615,2021-06-15T11:19:36.457783102Z,2021-06-15T11:19:36.457864940Z,0.000081838,13,5.632329448433705e-2,283.4397,22.8606,532570.2,lightning,1,2.951677403491517e-3,7,13,4,0,19016,2962
20210617,2021-06-17T11:02:14.369488Z,2021-06-17T11:02:14.369663953Z,0.000175953,10,7.080554352173629e-1,285.7014,14.4265,531815.9,lightning,1,1.3264211867879685e-3,1,14,1,1,16634,1704
20210627,2021-06-27T23:02:52.776249945Z,2021-06-27T23:02:52.776637971Z,0.000388026,12,3.3812196271524896e-2,260.5526,23.1333,544991.1,lightning,1,1.0668734743053849e-2,6,22,7,4,20991,1952
20210707,2021-07-07T07:33:29.350935995Z,2021-07-07T07:33:29.351087987Z,0.000151992,14,3.1502996583275494e-1,209.4609,14.3172,541572.5,lightning,1,8.196049504139005e-5,2,15,2,1,18025,1809
20210713,2021-07-13T23:28:43.564867973Z,2021-07-13T23:28:43.565021991Z,0.000154018,12,4.0873227099188225e-2,158.7193,28.5385,538347.0,lightning,1,2.901831849848373e-3,6,13,7,4,16149,1804
20210717,2021-07-17T13:10:38.487633943Z,2021-07-17T13:10:38.487885951Z,0.000252008,16,1.3242679284415444e-5,275.4548,18.3974,533670.7,lightning,1,6.56274198016556e-3,5,18,0,0,19609,1256
20210721,2021-07-21T10:47:38.419232010Z,2021-07-21T10:47:38.419485986Z,0.000253976,12,4.884957178200404e-4,268.9951,3.5676,532030.1,lightning,1,2.134101286779772e-3,18,15,4,4,13391,2451
20210721,2021-07-21T18:53:00.339937984Z,2021-07-21T18:53:00.340097963Z,0.000159979,11,9.314083966013632e-2,172.0400,25.3810,533606.5,lightning,1,9.835730513892305e-4,7,14,1,0,15207,2496
20210724,2021-07-24T07:06:16.029416024Z,2021-07-24T07:06:16.029695987Z,0.000279963,14,5.0158361271548345e-2,307.6391,5.1735,532169.5,lightning,1,1.1844723793131711e-3,0,21,0,0,25683,1251
20210725,2021-07-25T18:41:55.292699992Z,2021-07-25T18:41:55.292819976Z,0.000119984,11,1.2204189109080205e-1,279.8807,16.7459,540629.7,lightning,1,5.73811570363085e-3,23,12,9,9,14160,2050
20210801,2021-08-01T05:43:12.229345977Z,2021-08-01T05:43:12.230102002Z,0.000756025,28,6.955884975587132e-2,278.9615,7.0015,535633.0,lightning,1,8.340131636751087e-3,4,29,7,3,18463,2806
20210801,2021-08-01T07:21:43.380180001Z,2021-08-01T07:21:43.380689978Z,0.000509977,12,1.224741143129514e-1,263.1385,15.1491,534778.1,lightning,1,1.2925555454470944e-2,10,24,0,0,19089,1267
20210803,2021-08-03T05:28:30.178846001Z,2021-08-03T05:28:30.179551959Z,0.000705958,18,4.444600742691502e-5,288.3914,22.4713,535456.8,lightning,1,6.014221785099582e-3,3,27,3,0,20846,1364
20210803,2021-08-03T07:04:36.303369998Z,2021-08-03T07:04:36.303649961Z,0.000279963,20,1.427691109788442e-1,266.5521,24.3082,535523.9,lightning,1,1.4511133349725432e-2,4,21,0,0,22708,1897
20210809,2021-08-09T12:56:42.509931981Z,2021-08-09T12:56:42.510082006Z,0.000150025,13,1.2053647437120202e-1,278.1022,10.3400,532717.3,lightning,1,3.692132595688878e-3,4,15,3,1,17026,745
20210812,2021-08-12T02:13:27.323469996Z,2021-08-12T02:13:27.323971986Z,0.000501990,19,7.888742426026997e-2,263.5690,9.2318,541941.6,lightning,1,6.912311605606098e-3,7,23,0,0,18564,1105
20210820,2021-08-20T07:49:07.644619941Z,2021-08-20T07:49:07.645019948Z,0.000400007,14,5.100450296144655e-3,280.4186,14.4534,533238.7,lightning,1,6.033252290795836e-3,4,21,1,0,17377,1337
20210821,2021-08-21T19:40:06.533529996Z,2021-08-21T19:40:06.533638Z,0.000108004,12,3.425413621154773e-3,291.8930,2.7619,543266.1,lightning,1,4.755489943447259e-3,3,14,2,1,20957,3676
20210822,2021-08-22T07:31:04.539955973Z,2021-08-22T07:31:04.539991974Z,0.000036001,8,7.937014502542296e-2,280.4751,7.0121,533266.0,lightning,1,4.238672149823785e-3,15,9,2,0,12790,1718
20210823,2021-08-23T16:48:26.119059979Z,2021-08-23T16:48:26.119084Z,0.000024021,8,4.5727741440240985e-2,120.6987,16.9767,535582.5,lightning,1,2.050185829030407e-3,1,9,0,0,20611,808
20210823,2021-08-23T21:01:18.431846022Z,2021-08-23T21:01:18.432013988Z,0.000167966,14,4.914979137981636e-1,278.2501,20.0710,544178.5,lightning,1,1.722591254815179e-3,8,16,0,0,20695,1861
20210824,2021-08-24T14:25:35.928495943Z,2021-08-24T14:25:35.929053962Z,0.000558019,20,2.321134359241851e-2,0.5718,10.1573,542702.2,lightning,1,2.9029024915990494e-3,0,33,0,0,32672,1335
20210831,2021-08-31T10:30:38.556119978Z,2021-08-31T10:30:38.556237936Z,0.000117958,14,3.886926234686695e-1,137.8071,34.1146,545263.8,lightning,1,3.278419801655602e-4,4,14,0,0,18714,1412
20210903,2021-09-03T02:05:17.810133934Z,2021-09-03T02:05:17.810309946Z,0.000176012,15,4.536285868043515e-1,257.1901,28.8890,544401.1,lightning,1,9.8413818047701e-3,10,17,1,1,23388,3122
20210909,2021-09-09T11:38:05.683743953Z,2021-09-09T11:38:05.684023976Z,0.000280023,14,7.520246097865735e-4,301.4277,11.7792,534008.0,lightning,1,3.2798842717810016e-4,3,18,0,0,18866,2473
20210917,2021-09-17T21:27:16.010891973Z,2021-09-17T21:27:16.011107981Z,0.000216008,16,1.5831379979602106e-3,119.3372,26.7493,533619.7,lightning,1,9.30423571838374e-5,4,18,0,0,23849,1610
20210918,2021-09-18T09:06:49.249137997Z,2021-09-18T09:06:49.249185979Z,0.000047982,10,4.5437778289154374e-1,76.8395,11.0048,542371.3,lightning,1,7.376444553725104e-4,4,10,2,0,16284,946
20210922,2021-09-22T09:25:17.722383975Z,2021-09-22T09:25:17.722995936Z,0.000611961,14,3.3631179309159015e-1,263.2792,21.6892,532729.9,lightning,1,1.1754965379886894e-2,5,29,1,0,20413,1319
20210923,2021-09-23T14:27:35.405643999Z,2021-09-23T14:27:35.405748009Z,0.000104010,14,2.2647842023749232e-1,298.2378,29.1969,538475.5,lightning,1,2.9512154823375133e-3,13,14,0,0,20243,2853
20210925,2021-09-25T04:35:52.566159963Z,2021-09-25T04:35:52.566196024Z,0.000036061,9,6.15033225502507e-1,79.9604,26.7356,537753.2,lightning,1,5.737234652897303e-4,12,9,1,0,15692,1264
20210926,2021-09-26T07:11:05.569515943Z,2021-09-26T07:11:05.569669961Z,0.000154018,14,1.9953194574361333e-2,282.5727,28.9457,534152.9,lightning,1,1.393672297352676e-3,8,17,0,0,23655,1813
20211003,2021-10-03T09:30:45.598089933Z,2021-10-03T09:30:45.598123967Z,0.000034034,9,4.7274791184016474e-1,306.2927,30.7140,533979.0,lightning,1,8.929635480698304e-3,18,9,1,1,15851,3080
20211013,2021-10-13T07:50:59.164349973Z,2021-10-13T07:50:59.164615988Z,0.000266015,11,3.932582197550816e-2,286.7517,17.3566,532282.5,lightning,1,6.674931743299729e-3,16,15,0,0,13956,1304
20211020,2021-10-20T18:47:19.819949924Z,2021-10-20T18:47:19.820189952Z,0.000240028,14,1.1733783568975936e-4,299.9326,22.4241,543948.2,lightning,1,4.927144414392263e-4,7,17,1,0,19639,2962
20211021,2021-10-21T00:54:53.486561954Z,2021-10-21T00:54:53.487035989Z,0.000474035,14,5.191606431853403e-2,167.2593,-11.9482,542850.1,lightning,1,3.869127178100156e-3,16,17,5,3,12321,2214
20211021,2021-10-21T04:50:28.525109946Z,2021-10-21T04:50:28.525425970Z,0.000316024,10,5.877171770893124e-3,279.3978,18.5392,535968.5,lightning,1,1.0657288992705516e-3,17,16,0,0,14266,1377
20211024,2021-10-24T00:34:03.189360022Z,2021-10-24T00:34:03.189513981Z,0.000153959,11,1.2169086398037436e-1,184.1006,16.1103,542241.7,lightning,1,8.196888205884763e-4,6,13,2,0,15359,2774
20211026,2021-10-26T17:47:34.239830017Z,2021-10-26T17:47:34.240296006Z,0.000465989,13,6.3533141518318246e-3,289.7686,30.8673,544530.7,lightning,1,5.56346744529137e-3,27,23,2,0,18231,3807
20211028,2021-10-28T02:05:20.523481965Z,2021-10-28T02:05:20.523607969Z,0.000126004,12,9.794091541036876e-2,288.9947,7.4749,538176.1,lightning,1,2.9561044176706825e-3,2,13,5,2,15828,1446
20211028,2021-10-28T13:13:35.695471942Z,2021-10-28T13:13:35.696039974Z,0.000568032,15,1.3593841660221894e-3,122.2972,4.3665,538298.7,lightning,1,1.1477151872797311e-3,2,28,0,0,22155,990
20211029,2021-10-29T00:07:51.349281966Z,2021-10-29T00:07:51.349453985Z,0.000172019,17,1.357002146555875e-1,274.5761,33.9601,544894.9,lightning,1,3.400137259241046e-3,5,18,3,1,26402,4504
20211029,2021-10-29T17:23:20.796749949Z,2021-10-29T17:23:20.796987950Z,0.000238001,14,2.198775198900898e-3,309.8196,41.8793,547225.7,lightning,1,1.5850054749610687e-3,5,19,1,1,26996,2513
20211101,2021-11-01T13:35:31.600505948Z,2021-11-01T13:35:31.600613951Z,0.000108003,12,1.0374367728599046e-1,323.9744,35.0920,543399.8,lightning,1,3.1967840258995163e-3,3,13,1,1,21256,1387
20211101,2021-11-01T18:51:54.188809990Z,2021-11-01T18:51:54.189683973Z,0.000873983,16,9.10181111755644e-2,9.2810,5.3020,540442.9,lightning,1,1.7217867223998033e-3,16,23,7,2,11355,2155
20211105,2021-11-05T22:56:09.186427950Z,2021-11-05T22:56:09.186526Z,0.000098050,11,1.0234145560066386e-2,283.7978,2.8997,542290.0,lightning,1,6.407677657569052e-3,12,12,0,0,11759,1197
20211106,2021-11-06T06:08:01.940508008Z,2021-11-06T06:08:01.941273987Z,0.000765979,13,2.376818629239975e-5,2.3678,5.0345,532987.6,lightning,1,7.376444553725104e-4,5,27,3,0,18103,1162
20211107,2021-11-07T09:54:40.137071967Z,2021-11-07T09:54:40.137488007Z,0.000416040,20,2.061236095631861e-2,115.6157,-2.6159,542999.8,lightning,1,3.115614203753791e-3,4,22,0,0,18282,1428
20211116,2021-11-16T18:39:17.618631958Z,2021-11-16T18:39:17.618819952Z,0.000187994,14,2.4896073930994625e-1,106.8351,5.4304,531960.2,lightning,1,1.4752889107450208e-3,4,16,0,0,21869,2651
20211118,2021-11-18T13:34:14.147455990Z,2021-11-18T13:34:14.147759974Z,0.000303984,12,1.4359548704641862e-2,177.5321,10.8892,532226.8,lightning,1,2.7878581181870338e-3,3,16,5,1,14747,7017
20211119,2021-11-19T04:41:36.639175951Z,2021-11-19T04:41:36.640061974Z,0.000886023,22,1.1307419686082997e-3,132.9952,-16.3484,546147.2,lightning,1,1.4771917547741987e-3,4,33,2,0,20517,2134
20211130,2021-11-30T00:24:52.702015995Z,2021-11-30T00:24:52.702261984Z,0.000245989,14,4.5914567291181155e-3,318.2534,24.7180,536791.9,lightning,1,1.7853857716580608e-3,13,16,0,0,14420,1230
20211202,2021-12-02T07:42:45.546273946Z,2021-12-02T07:42:45.546443939Z,0.000169993,15,2.169832728955183e-2,143.7913,-18.3373,546566.7,lightning,1,2.4588148512417015e-4,21,15,9,4,13040,2693
20211205,2021-12-05T09:33:52.325017988Z,2021-12-05T09:33:52.325197994Z,0.000180006,12,1.3409804388323678e-2,277.0073,17.6003,531679.7,lightning,1,1.4755682894844683e-3,34,13,3,1,13968,2326
20211226,2021-12-26T18:38:44.069072008Z,2021-12-26T18:38:44.069141983Z,0.000069975,9,2.3921648011437033e-1,23.8421,-1.6540,538121.8,lightning,1,4.344023112859602e-3,4,10,1,0,15689,2781
20211228,2021-12-28T05:38:27.292673945Z,2021-12-28T05:38:27.292909979Z,0.000236034,11,2.7686584949235533e-3,219.2308,-10.6151,539621.7,lightning,1,1.640018580444226e-3,17,13,4,1,12443,1936
20220102,2022-01-02T15:03:59.514313936Z,2022-01-02T15:03:59.514551997Z,0.000238061,12,3.67359667798048e-5,222.9030,10.6099,533650.0,lightning,1,8.232421768707483e-4,15,14,1,0,11653,980
20220103,2022-01-03T06:12:21.656035959Z,2022-01-03T06:12:21.656167984Z,0.000132025,13,1.326842927971672e-2,181.1147,-18.5073,543934.1,lightning,1,2.469355274157856e-3,15,14,1,0,13854,921
20220103,2022-01-03T16:31:45.465204Z,2022-01-03T16:31:45.465735971Z,0.000531971,14,1.7612475439155927e-5,203.7024,18.6849,534501.0,lightning,1,5.749601590033604e-4,14,20,3,1,11841,2636
20220103,2022-01-03T17:52:23.477207958Z,2022-01-03T17:52:23.477377951Z,0.000169993,11,8.372148699308007e-2,141.1508,-18.5063,535605.8,lightning,1,1.5578569543480043e-3,15,13,2,1,12796,2340
20220106,2022-01-06T05:35:29.063887953Z,2022-01-06T05:35:29.063989996Z,0.000102043,11,6.613121675509576e-2,157.7563,-7.0673,543578.3,lightning,1,4.066559634456192e-3,8,12,0,0,15410,1846
20220108,2022-01-08T18:38:21.482483983Z,2022-01-08T18:38:21.482885956Z,0.000401973,16,7.742709893474677e-2,110.2394,-7.1906,532912.6,lightning,1,2.8390718465699533e-3,6,20,3,0,17453,2637
20220110,2022-01-10T15:06:42.387719988Z,2022-01-10T15:06:42.388103961Z,0.000383973,14,3.8134757690314345e-4,152.4272,-6.0156,533077.0,lightning,1,2.1956886894516844e-3,11,20,2,1,14489,1112
20220116,2022-01-16T19:32:49.076437950Z,2022-01-16T19:32:49.076911985Z,0.000474035,18,1.1159433811848288e-4,218.4307,12.6612,538819.4,lightning,1,9.849809777887058e-3,4,22,1,1,19622,1683
20220124,2022-01-24T23:45:40.751893997Z,2022-01-24T23:45:40.751993954Z,0.000099957,11,2.8874688726503833e-1,298.4236,2.1714,537724.4,lightning,1,8.326474223424309e-4,0,13,3,3,21964,2566
20220126,2022-01-26T17:00:36.745707988Z,2022-01-26T17:00:36.746633946Z,0.000925958,28,5.786438778676583e-2,22.1690,-3.8115,540224.0,lightning,1,4.017532800590116e-3,3,32,0,0,18715,1078
20220228,2022-02-28T16:38:53.482439994Z,2022-02-28T16:38:53.482823967Z,0.000383973,12,1.7456253045303634e-2,6.4341,-7.8665,541127.1,lightning,1,3.201929374641423e-3,9,19,3,1,15599,2805
20220302,2022-03-02T09:08:55.024791955Z,2022-03-02T09:08:55.024819970Z,0.000028015,8,8.01576978821958e-1,289.8857,9.5781,532095.7,lightning,1,4.727732374395542e-3,10,8,0,0,13367,1150
20220302,2022-03-02T16:12:08.999863982Z,2022-03-02T16:12:09.000023961Z,0.000159979,11,3.3733548214229486e-4,346.9470,4.5486,541377.1,lightning,1,3.458613630030326e-3,15,12,0,0,11569,1291
20220306,2022-03-06T06:07:49.191309988Z,2022-03-06T06:07:49.191352009Z,0.000042021,12,2.992939746330409e-4,147.3045,-23.4981,546216.1,lightning,1,1.174399009097615e-2,16,12,0,0,17746,1447
20220306,2022-03-06T06:10:51.026363968Z,2022-03-06T06:10:51.026567995Z,0.000204027,13,6.323997181786002e-2,157.0295,-30.0685,547633.2,lightning,1,1.4430851766248668e-2,19,16,3,1,20185,1699
20220315,2022-03-15T02:50:17.588491976Z,2022-03-15T02:50:17.589280009Z,0.000788033,20,6.566407081522882e-5,129.4294,-15.9871,544694.7,lightning,1,3.278419801655602e-4,1,28,4,0,19114,1836
20220328,2022-03-28T21:01:56.231951951Z,2022-03-28T21:01:56.233250021Z,0.001298070,14,1.2093519267791278e-3,118.8337,-8.5805,534528.8,lightning,1,1.3123656503565282e-3,5,40,3,1,18433,916
20220403,2022-04-03T05:25:12.718477964Z,2022-04-03T05:25:12.719101965Z,0.000624001,21,1.641488009291474e-2,281.4779,23.5027,531234.0,lightning,1,1.0992731358085402e-2,6,26,2,0,19562,2872
20220403,2022-04-03T07:08:16.208823978Z,2022-04-03T07:08:16.208977997Z,0.000154019,16,1.709841151702824e-5,278.4498,4.1296,529989.4,lightning,1,7.497845406114253e-3,5,17,0,0,16554,1533
20220416,2022-04-16T02:25:19.910623908Z,2022-04-16T02:25:19.910969972Z,0.000346064,15,2.8760215226641215e-3,101.5237,10.0671,538636.1,lightning,1,1.3939087861650685e-3,3,21,1,1,22289,2273
20220508,2022-05-08T06:21:12.172153949Z,2022-05-08T06:21:12.173488020Z,0.001334071,21,3.185083031374763e-4,287.1490,30.6575,531362.2,lightning,1,3.048955358577166e-2,4,46,0,0,23012,1537
20220508,2022-05-08T16:23:51.294865965Z,2022-05-08T16:23:51.295061945Z,0.000195980,11,8.785897024664134e-3,264.4380,9.3881,539022.4,lightning,1,3.0765963855421685e-3,1,15,2,1,18206,1924
20220516,2022-05-16T07:39:36.069754004Z,2022-05-16T07:39:36.069833993Z,0.000079989,9,3.3138496779776383e-1,153.2010,-20.0854,541428.1,lightning,1,4.108848618965658e-4,12,11,0,0,17276,2415
20220520,2022-05-20T00:45:56.408941984Z,2022-05-20T00:45:56.408963978Z,0.000021994,8,1.0900551756508442e-1,270.0959,13.3180,533927.5,lightning,1,7.63228545201213e-3,15,8,0,0,13382,2745
20220521,2022-05-21T00:36:17.257071971Z,2022-05-21T00:36:17.257568001Z,0.000496030,14,6.446089759618664e-4,271.5235,17.8457,534115.2,lightning,1,5.027988337021555e-3,12,19,6,3,14481,2743
20220609,2022-06-09T21:22:05.143749952Z,2022-06-09T21:22:05.144976019Z,0.001226067,21,8.630423753255321e-4,340.2731,10.0740,531728.9,lightning,1,2.051555823293173e-3,6,35,5,5,15315,2732
20220615,2022-06-15T06:50:12.792905926Z,2022-06-15T06:50:12.792943954Z,0.000038028,11,2.607338840336445e-1,3.2055,8.3792,535624.5,lightning,1,5.000666150315548e-3,4,11,0,0,26144,2219
20220618,2022-06-18T12:47:00.950837969Z,2022-06-18T12:47:00.951025962Z,0.000187993,17,1.3385470097177696e-1,288.0580,33.1640,540307.7,lightning,1,1.098580627817392e-2,17,17,6,4,18480,2611
20220620,2022-06-20T10:44:08.327809989Z,2022-06-20T10:44:08.327911972Z,0.000101983,11,6.247351218012143e-1,290.6051,24.0441,535891.8,lightning,1,1.188294908614048e-2,13,12,1,0,19064,2430
20220626,2022-06-26T15:52:09.080680012Z,2022-06-26T15:52:09.080785989Z,0.000105977,11,4.089775775425925e-1,164.0976,17.1394,530101.8,lightning,1,1.2294074256208507e-3,3,12,3,1,14183,2106
20220628,2022-06-28T09:13:12.828867912Z,2022-06-28T09:13:12.829911947Z,0.001044035,17,3.245099295893329e-4,270.1675,29.2810,532496.5,lightning,1,5.7095594295549544e-3,9,36,1,0,22882,1478
20220628,2022-06-28T22:19:19.116367995Z,2022-06-28T22:19:19.116523981Z,0.000155986,14,3.4533216922177964e-2,179.6819,27.5106,540597.9,lightning,1,2.224745373330055e-3,7,15,2,2,17312,1839
20220630,2022-06-30T01:39:18.728627979Z,2022-06-30T01:39:18.728688001Z,0.000060022,9,4.458948166836504e-1,185.5881,-24.8458,544998.6,lightning,1,3.0086196295385625e-3,17,10,1,1,14966,1666
20220708,2022-07-08T02:22:37.290827989Z,2022-07-08T02:22:37.290871977Z,0.000043988,10,3.2648349825419654e-1,284.4284,10.4387,528688.2,lightning,1,4.374886337185476e-3,8,10,0,0,17211,1696
20220710,2022-07-10T12:10:29.273479938Z,2022-07-10T12:10:29.273657977Z,0.000178039,13,2.1110102247438048e-4,280.7660,9.0296,535010.4,lightning,1,1.8861055979018113e-3,3,16,4,3,15553,1896
20220710,2022-07-10T13:10:38.381967961Z,2022-07-10T13:10:38.382153987Z,0.000186026,13,5.054720956007535e-4,121.4012,22.4916,529191.9,lightning,1,2.377341619539382e-3,1,16,0,0,20464,775
20220716,2022-07-16T20:29:07.240461945Z,2022-07-16T20:29:07.240793943Z,0.000331998,17,3.559283500313097e-2,108.3542,14.7857,530245.6,lightning,1,1.7217200967133842e-3,4,20,3,2,20384,1730
20220717,2022-07-17T13:58:16.895877957Z,2022-07-17T13:58:16.896255970Z,0.000378013,13,2.2843260481057e-3,206.4926,10.3134,530321.8,lightning,1,5.151778132939923e-4,4,17,1,0,15903,844
20220719,2022-07-19T18:18:39.698431968Z,2022-07-19T18:18:39.699128031Z,0.000696063,19,3.760550237330879e-5,122.1280,14.7606,528831.8,lightning,1,1.5296520695024995e-3,3,30,0,0,22453,1842
20220720,2022-07-20T08:40:12.757797956Z,2022-07-20T08:40:12.758533954Z,0.000735998,19,7.693976818799872e-2,275.9867,2.9813,529796.3,lightning,1,6.739067650192607e-3,5,26,0,0,15958,1599
20220722,2022-07-22T16:20:16.407490015Z,2022-07-22T16:20:16.407793998Z,0.000303983,15,6.6551203262008975e-3,167.2280,-16.2672,534486.8,lightning,1,2.706635783952135e-3,5,19,0,0,20923,961
20220722,2022-07-22T21:51:12.955519914Z,2022-07-22T21:51:12.955645918Z,0.000126004,11,2.0228632698291435e-2,256.0222,10.2785,537459.1,lightning,1,2.1316339152528483e-3,11,14,1,0,16697,2530
20220726,2022-07-26T04:11:30.517771959Z,2022-07-26T04:11:30.518307983Z,0.000536024,15,9.392710545939688e-5,283.0334,22.0664,528303.2,lightning,1,4.674783066961724e-3,18,21,1,1,13771,1050
20220726,2022-07-26T19:31:04.524799942Z,2022-07-26T19:31:04.524877965Z,0.000078023,8,8.122432271290012e-1,272.2176,15.8543,538832.8,lightning,1,4.099543332513728e-3,19,10,0,0,13345,2162
20220729,2022-07-29T04:39:16.583367943Z,2022-07-29T04:39:16.583613991Z,0.000246048,14,6.818543356322147e-4,121.2699,17.1158,539423.1,lightning,1,4.654338972215392e-3,0,17,0,0,18121,1978
20220730,2022-07-30T18:52:21.916711926Z,2022-07-30T18:52:21.916781902Z,0.000069976,12,8.01385845883485e-4,285.3161,34.3735,540924.2,lightning,1,3.8537506843701335e-3,17,13,4,3,19517,3230
20220803,2022-08-03T12:12:38.901703953Z,2022-08-03T12:12:38.901791930Z,0.000087977,12,3.42396775790522e-1,121.5625,11.6766,529819.8,lightning,1,1.9727312433407097e-3,1,13,0,0,22049,1210
20220809,2022-08-09T23:45:56.786095976Z,2022-08-09T23:45:56.786441922Z,0.000345946,16,1.4921085581398797e-4,273.3219,5.2269,532821.7,lightning,1,8.196049504139005e-4,5,19,6,1,15889,1466
20220813,2022-08-13T09:56:10.725927948Z,2022-08-13T09:56:10.725950002Z,0.000022054,10,6.265596782130361e-3,19.7418,43.0370,544530.4,lightning,1,8.310955306942053e-3,4,10,0,0,22068,2172
20220813,2022-08-13T16:24:14.825711965Z,2022-08-13T16:24:14.826273918Z,0.000561953,24,7.928164905361832e-1,315.2322,35.7633,542134.3,lightning,1,5.743072535038112e-4,12,24,5,0,15629,3332
20220818,2022-08-18T21:56:55.253365993Z,2022-08-18T21:56:55.253721952Z,0.000355959,14,1.3418859186368662e-4,236.1575,11.1435,538735.8,lightning,1,8.196049504139005e-5,2,18,0,0,19326,698
20220819,2022-08-19T10:13:08.133917987Z,2022-08-19T10:13:08.134090006Z,0.000172019,17,9.235751797896828e-4,301.3443,39.2165,539573.9,lightning,1,2.4588148512417015e-4,6,19,3,2,24626,2514
20220819,2022-08-19T18:36:56.603987932Z,2022-08-19T18:36:56.604365944Z,0.000378012,13,1.0880092003841189e-2,287.1187,5.2001,538472.6,lightning,1,4.919232308827145e-3,9,18,0,0,14794,1344
20220821,2022-08-21T23:47:25.260035991Z,2022-08-21T23:47:25.260212004Z,0.000176013,14,5.997542849221024e-2,17.9563,-2.5633,528187.0,lightning,1,1.967051880993361e-3,2,15,1,0,17994,1274
20220822,2022-08-22T16:20:46.382169961Z,2022-08-22T16:20:46.382511973Z,0.000342012,14,2.2843709259988e-5,287.0006,18.4877,539818.2,lightning,1,8.995372961232685e-3,9,19,1,1,16187,2620
20220824,2022-08-24T08:59:06.835831940Z,2022-08-24T08:59:06.836015939Z,0.000183999,15,4.715486454252483e-1,236.3934,8.4322,527717.1,lightning,1,2.844162691582658e-3,14,15,2,0,15174,2293
20220824,2022-08-24T15:27:04.634539961Z,2022-08-24T15:27:04.635225951Z,0.000685990,14,7.101333174394815e-5,159.5450,25.7754,530525.2,lightning,1,1.640465306122449e-3,2,22,8,3,14469,1503
20220827,2022-08-27T05:13:06.092195987Z,2022-08-27T05:13:06.092864036Z,0.000668049,13,4.8324839428596856e-3,274.7515,8.7011,526945.9,lightning,1,3.200592262929268e-3,10,25,0,0,16546,918
20220827,2022-08-27T13:40:51.962267935Z,2022-08-27T13:40:51.962509930Z,0.000241995,13,2.4263984834406465e-4,277.9347,30.1236,538857.8,lightning,1,3.4431475288910743e-3,10,19,1,0,21942,1669
20220829,2022-08-29T22:51:35.289431989Z,2022-08-29T22:51:35.289512038Z,0.000080049,12,9.737042727434676e-1,136.2530,22.8922,537660.8,lightning,1,1.1474469305794606e-3,2,12,0,0,18755,746
20220901,2022-09-01T23:53:10.428959965Z,2022-09-01T23:53:10.429103970Z,0.000144005,14,3.70128634585848e-3,107.8626,17.7900,536042.9,lightning,1,1.886093156298664e-3,3,16,1,0,21328,930
20220903,2022-09-03T10:18:17.661519944Z,2022-09-03T10:18:17.661603927Z,0.000083983,14,1.567695396278892e-4,175.8254,27.4060,528419.7,lightning,1,2.4588148512417015e-4,12,14,0,0,14941,954
20220904,2022-09-04T10:30:19.956487953Z,2022-09-04T10:30:19.957083940Z,0.000595987,16,6.288157644015027e-4,274.6508,30.0512,533626.3,lightning,1,8.19823916072453e-4,6,27,4,0,23203,2130
20220906,2022-09-06T05:16:59.952283978Z,2022-09-06T05:16:59.953225970Z,0.000941992,14,1.640519845210022e-5,326.0380,37.0045,532446.1,lightning,1,2.131427800999918e-3,7,33,0,0,18978,2146
20220907,2022-09-07T18:52:27.906133949Z,2022-09-07T18:52:27.906723976Z,0.000590027,23,5.8122355884230675e-2,350.5533,4.7570,530807.3,lightning,1,4.115122858782067e-4,0,34,1,1,35043,3257
