date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg,n,n_acd,n_acd_multi,n_bg,n_acd_bg,det_share_max
20220330,2022-03-30T21:10:32.691857933Z,2022-03-30T21:10:32.692569971Z,0.000712038,17,4.838358282902267e-7,232.1635,-32.2473,549964.4,direct,1,6.560524956970741e-4,22,24,4,1,14742,2618,24,4,1,14742,2618,0.125
20220402,2022-04-02T08:12:18.076752007Z,2022-04-02T08:12:18.078469991Z,0.001717984,29,1.2323678758394614e-8,103.1358,9.3310,540601.8,direct,0,6.14964842226047e-3,1,51,2,1,22375,1064,51,2,1,22375,1064,0.098
20220414,2022-04-14T19:24:03.962619900Z,2022-04-14T19:24:03.964171886Z,0.001551986,15,6.241624227063742e-7,24.3609,-0.0529,532858.4,direct,1,1.065844578313253e-3,12,37,2,0,15182,1824,37,2,0,15182,1824,0.108
20220418,2022-04-18T18:41:12.092051982Z,2022-04-18T18:41:12.093526005Z,0.001474023,28,6.714937413027521e-7,15.2255,-5.5447,535113.4,direct,0,2.6230168182935823e-3,7,44,6,0,15405,2342,44,6,0,15405,2342,0.114
20220421,2022-04-21T06:10:06.616387963Z,2022-04-21T06:10:06.617357969Z,0.000970006,25,1.2875144386057092e-7,358.8503,-2.0115,534324.3,direct,1,4.057677788705844e-3,3,33,0,0,24600,1318,33,0,0,24600,1318,0.152
20220425,2022-04-25T21:23:53.687191963Z,2022-04-25T21:23:53.688303947Z,0.001111984,26,1.8625776653964863e-6,118.6356,14.6060,533179.6,direct,0,1.8857939595115151e-3,6,32,1,0,14937,1954,32,1,0,14937,1954,0.156
20220430,2022-04-30T22:03:10.870953917Z,2022-04-30T22:03:10.871227979Z,0.000274062,19,6.736566828064843e-6,78.3636,16.3876,530618.5,direct,0,2.295254110318826e-3,2,21,0,0,20488,883,21,0,0,20488,883,0.095
20220502,2022-05-02T00:56:22.676711976Z,2022-05-02T00:56:22.678333997Z,0.001622021,29,2.8748216236226927e-8,10.8976,1.2809,529320.2,direct,0,1.2297080403245635e-3,1,43,4,1,19207,1190,43,4,1,19207,1190,0.116
20220506,2022-05-06T22:22:14.288442015Z,2022-05-06T22:22:14.289425969Z,0.000983954,20,2.2744140080871493e-8,12.2514,-3.8321,530262.1,direct,0,2.5415262191623637e-3,2,32,7,4,19380,1312,32,7,4,19380,1312,0.125
20220509,2022-05-09T12:35:10.366989970Z,2022-05-09T12:35:10.367190003Z,0.000200033,12,5.848279035342037e-6,203.6225,38.2957,533238.8,direct,0,0e0,28,15,1,0,15903,2387,15,1,0,15903,2387,0.200
20220520,2022-05-20T10:19:11.347414016Z,2022-05-20T10:19:11.347433984Z,0.000019968,10,4.208586360865051e-6,129.6923,17.8705,533586.7,direct,0,6.558501516269158e-4,4,10,2,0,12623,1142,10,2,0,12623,1142,0.200
20220522,2022-05-22T20:58:43.203951954Z,2022-05-22T20:58:43.205536007Z,0.001584053,33,1.1862606319202009e-7,301.9466,7.5193,536324.3,direct,1,4.918919186951889e-4,3,51,1,0,19391,1541,51,1,0,19391,1541,0.118
20220523,2022-05-23T08:48:00.352805972Z,2022-05-23T08:48:00.353707969Z,0.000901997,17,1.1092516078215343e-6,287.8701,5.1138,530629.9,direct,1,1.3880145922465371e-2,4,26,3,0,15031,1538,26,3,0,15031,1538,0.115
20220524,2022-05-24T21:22:31.290261983Z,2022-05-24T21:22:31.291255950Z,0.000993967,19,9.36654714987482e-7,100.9076,-5.6714,532339.0,direct,0,5.703769813949676e-3,22,26,1,0,11352,1059,26,1,0,11352,1059,0.154
20220525,2022-05-25T14:00:28.775417923Z,2022-05-25T14:00:28.776815950Z,0.001398027,35,1.0239537393699345e-7,21.2138,0.3423,539140.5,direct,0,4.427407417424801e-3,5,45,3,2,17070,1082,45,3,2,17070,1082,0.111
20220604,2022-06-04T16:04:29.983895897Z,2022-06-04T16:04:29.985273957Z,0.001378060,22,6.473016053102811e-8,108.7979,-4.0782,529507.2,direct,0,2.295098131300713e-3,5,44,0,0,17057,823,44,0,0,17057,823,0.114
20220606,2022-06-06T11:04:06.467943966Z,2022-06-06T11:04:06.468421936Z,0.000477970,17,4.400861026173267e-8,197.5107,-24.8582,534594.2,direct,0,1.3650946160150808e-2,2,20,1,0,17428,1165,20,1,0,17428,1165,0.150
20220608,2022-06-08T11:59:53.952203989Z,2022-06-08T11:59:53.953743994Z,0.001540005,35,8.359548651298576e-6,122.8340,16.1024,532293.1,direct,0,1.4757244734038193e-3,1,47,1,0,23519,952,47,1,0,23519,952,0.149
20220610,2022-06-10T01:27:05.768117964Z,2022-06-10T01:27:05.769113957Z,0.000995993,16,4.188112520611596e-6,117.2974,7.8619,538675.9,direct,1,3.360380296696992e-3,3,30,6,2,17575,2183,30,6,2,17575,2183,0.133
20220611,2022-06-11T13:58:46.162724018Z,2022-06-11T13:58:46.163241982Z,0.000517964,14,3.363204056833873e-6,283.6198,11.5464,538370.8,direct,0,4.754073174329973e-3,5,23,10,9,17555,2259,23,10,9,17555,2259,0.130
20220617,2022-06-17T22:21:59.256446003Z,2022-06-17T22:21:59.257581949Z,0.001135946,16,4.0213617040326905e-6,121.0980,15.3677,535143.2,direct,0,4.918374477501844e-3,8,33,6,1,17997,1365,33,6,1,17997,1365,0.121
20220621,2022-06-21T18:57:13.436100006Z,2022-06-21T18:57:13.437665939Z,0.001565933,34,3.658760513045168e-8,282.7941,23.3814,540723.7,direct,0,1.215338050159823e-2,7,47,2,1,18557,1059,47,2,1,18557,1059,0.128
20220624,2022-06-24T08:16:41.138741970Z,2022-06-24T08:16:41.140103995Z,0.001362025,31,6.65043792370888e-6,285.0735,10.3977,530112.4,direct,0,1.4048693312023604e-2,9,35,0,0,17055,949,35,0,0,17055,949,0.171
20220626,2022-06-26T15:56:58.134832024Z,2022-06-26T15:56:58.136539995Z,0.001707971,22,1.5213572186408012e-8,178.6252,28.2526,533092.0,direct,1,1.4847155970822063e-3,5,37,3,1,14965,2388,37,3,1,14965,2388,0.135
20220627,2022-06-27T17:50:54.564251959Z,2022-06-27T17:50:54.564723968Z,0.000472009,18,4.561614253128903e-7,272.2442,14.4600,540063.0,direct,0,3.279779854110319e-4,11,22,0,0,16853,987,22,0,0,16853,987,0.182
20220701,2022-07-01T16:32:39.892677962Z,2022-07-01T16:32:39.894201934Z,0.001523972,33,9.474047078586189e-8,133.2653,25.8515,529696.7,direct,1,1.3114185804442258e-3,2,43,9,4,19211,2241,43,9,4,19211,2241,0.140
20220701,2022-07-01T16:32:39.895721912Z,2022-07-01T16:32:39.897149920Z,0.001428008,35,2.1482573004632425e-7,133.2654,25.8516,529696.7,direct,1,1.3114185722481763e-3,2,47,3,2,19207,2245,47,3,2,19207,2245,0.106
20220720,2022-07-20T19:50:07.245785951Z,2022-07-20T19:50:07.246111989Z,0.000326038,11,1.077393829898767e-6,114.9210,-5.8296,531768.2,direct,1,1.4200335382345709e-3,18,16,0,0,12832,1276,16,0,0,12832,1276,0.250
20220727,2022-07-27T15:09:14.524185955Z,2022-07-27T15:09:14.525424003Z,0.001238048,29,1.2392569221809014e-6,118.4707,14.7370,527745.7,direct,0,1.393451389230391e-3,4,39,1,0,20154,981,39,1,0,20154,981,0.103
20220802,2022-08-02T00:41:13.139459967Z,2022-08-02T00:41:13.140218019Z,0.000758052,15,9.120477258645063e-6,154.6702,16.1049,540002.1,direct,1,8.935573625112696e-3,8,24,2,0,13808,2227,24,2,0,13808,2227,0.208
20220806,2022-08-06T01:36:00.586833953Z,2022-08-06T01:36:00.588387966Z,0.001554013,32,3.6876709265872177e-7,137.6090,31.4858,541808.7,direct,0,6.967182386689616e-3,2,42,3,0,19488,2076,42,3,0,19488,2076,0.119
20220808,2022-08-08T00:05:14.926515936Z,2022-08-08T00:05:14.927179932Z,0.000663996,21,3.3666541816141197e-6,268.8521,16.2720,533334.0,direct,0,8.655935603639047e-3,5,29,4,1,17397,1801,29,4,1,17397,1801,0.138
20220808,2022-08-08T05:08:22.206164002Z,2022-08-08T05:08:22.206193983Z,0.000029981,11,2.660570412254588e-6,243.2454,-27.3228,534909.6,direct,0,0e0,12,11,0,0,12116,1069,11,0,0,12116,1069,0.182
20220816,2022-08-16T21:52:07.846173942Z,2022-08-16T21:52:07.847893953Z,0.001720011,35,4.343078305980838e-7,129.5573,34.4922,538882.8,direct,0,1.558195967543644e-3,5,54,3,1,23332,1657,54,3,1,23332,1657,0.148
20220816,2022-08-16T21:52:07.848215937Z,2022-08-16T21:52:07.849919915Z,0.001703978,29,8.44045497483613e-7,129.5574,34.4923,538882.8,direct,0,1.5581959593475945e-3,5,52,3,1,23335,1652,52,3,1,23335,1652,0.115
20220819,2022-08-19T08:24:19.604893922Z,2022-08-19T08:24:19.606073975Z,0.001180053,24,7.1613249218496575e-6,280.4455,10.9044,530233.1,direct,1,1.0083924039013197e-2,6,30,3,1,16963,1310,30,3,1,16963,1310,0.133
20220826,2022-08-26T22:53:59.957997918Z,2022-08-26T22:53:59.958813905Z,0.000815987,17,2.801433723227996e-6,16.1823,13.0757,527048.6,direct,0,1.722277952626834e-3,3,30,1,0,20692,1582,30,1,0,20692,1582,0.100
20220828,2022-08-28T05:01:40.497625946Z,2022-08-28T05:01:40.499205946Z,0.001580000,27,8.064613856685572e-7,272.5335,9.9260,526904.7,direct,0,7.615129136955987e-3,6,39,0,0,16780,1158,39,0,0,16780,1158,0.128
20220828,2022-08-28T05:06:18.891735970Z,2022-08-28T05:06:18.892513990Z,0.000778020,21,5.1753502383151054e-8,285.2800,21.3897,528059.3,direct,1,2.6278355954429964e-3,11,26,1,1,18579,1276,26,1,1,18579,1276,0.115
20220904,2022-09-04T12:12:52.170841991Z,2022-09-04T12:12:52.171826004Z,0.000984013,24,1.4589408117163469e-8,272.3265,13.0484,534684.3,direct,0,3.363248479632817e-3,11,33,6,1,16735,2708,33,6,1,16735,2708,0.152
20220904,2022-09-04T12:14:26.945523977Z,2022-09-04T12:14:26.946451902Z,0.000927925,17,1.395315328715673e-8,276.4593,9.0431,535269.5,direct,1,6.42628941890009e-3,9,28,2,2,15946,2336,28,2,2,15946,2336,0.143
20220905,2022-09-05T07:06:30.276646018Z,2022-09-05T07:06:30.276813983Z,0.000167965,13,4.216115803518308e-6,314.3912,32.9593,532945.9,direct,0,3.7724808458323086e-3,5,16,2,0,18041,2815,16,2,0,18041,2815,0.125
20220910,2022-09-10T23:05:44.508477985Z,2022-09-10T23:05:44.509014010Z,0.000536025,17,3.0146442324896633e-7,276.7140,13.8013,531633.2,direct,1,5.815320063929186e-3,6,21,0,0,17591,1217,21,0,0,17591,1217,0.143
20220911,2022-09-11T04:29:47.131613969Z,2022-09-11T04:29:47.131690025Z,0.000076056,9,4.495893132894436e-6,348.7442,9.5397,530346.6,direct,0,1.639209900827801e-4,7,10,6,2,14676,1973,10,6,2,14676,1973,0.200
20220912,2022-09-12T00:30:21.705691933Z,2022-09-12T00:30:21.705961942Z,0.000270009,16,2.0175251884072217e-6,252.8172,17.2351,532066.5,direct,0,2.954988861568724e-3,7,19,3,1,17481,3191,19,3,1,17481,3191,0.158
20220915,2022-09-15T18:52:35.387730002Z,2022-09-15T18:52:35.389101982Z,0.001371980,22,4.417790818202674e-6,300.6007,6.5950,535750.3,direct,0,1.722141570363085e-3,4,40,6,3,19906,2109,40,6,3,19906,2109,0.125
20220918,2022-09-18T04:42:32.682977914Z,2022-09-18T04:42:32.684553980Z,0.001576066,21,1.8306715353336532e-7,304.2636,5.7243,527272.4,direct,1,1.0666102860421277e-3,5,35,3,2,14357,1984,35,3,2,14357,1984,0.143
20220927,2022-09-27T07:35:02.797603964Z,2022-09-27T07:35:02.798541963Z,0.000937999,19,2.428513248325719e-7,188.1178,17.7706,528697.9,direct,1,6.068127202688304e-4,3,26,1,0,15772,1481,26,1,0,15772,1481,0.154
20220928,2022-09-28T01:08:01.538653969Z,2022-09-28T01:08:01.538883924Z,0.000229955,14,3.220200943832474e-7,296.9268,2.9765,527219.8,direct,0,5.096171117121548e-3,8,18,3,3,14153,1298,18,3,3,14153,1298,0.278
20220928,2022-09-28T14:41:16.736445963Z,2022-09-28T14:41:16.737241983Z,0.000796020,18,6.499112167482537e-8,281.2885,7.5899,538765.0,direct,0,1.1137195656093763e-2,3,29,3,2,16292,2214,29,3,2,16292,2214,0.138
20220929,2022-09-29T07:09:35.411705970Z,2022-09-29T07:09:35.412793993Z,0.001088023,15,2.9137428789219834e-8,177.5299,20.9329,530548.3,direct,0,3.301300467174822e-3,8,30,8,6,15206,1115,30,8,6,15206,1115,0.133
20221002,2022-10-02T12:18:56.482903957Z,2022-10-02T12:18:56.483623981Z,0.000720024,18,8.38578378202344e-8,294.9996,10.6914,537631.8,direct,0,5.277387878042783e-3,8,26,3,1,16609,1083,26,3,1,16609,1083,0.192
20221004,2022-10-04T19:55:07.290696024Z,2022-10-04T19:55:07.290748Z,0.000051976,13,3.050431300561275e-6,179.2873,21.6105,538636.2,direct,1,1.2297065650356527e-3,5,13,3,1,13640,2115,13,3,1,13640,2115,0.231
20221006,2022-10-06T08:58:17.825355947Z,2022-10-06T08:58:17.825797915Z,0.000441968,16,2.0850664665338836e-8,113.7389,13.4428,533360.5,direct,1,2.4526238423080073e-3,6,19,0,0,15523,1047,19,0,0,15523,1047,0.158
20221006,2022-10-06T19:18:25.994325935Z,2022-10-06T19:18:25.995815932Z,0.001489997,20,3.6023714874734457e-6,140.0048,-9.8487,534118.5,direct,0,4.261962396524875e-3,6,38,5,1,14099,2293,38,5,1,14099,2293,0.158
20221007,2022-10-07T01:54:16.989693939Z,2022-10-07T01:54:16.991195917Z,0.001501978,36,3.091184168906899e-6,83.8514,27.6370,538866.6,direct,0,1.0654864355380707e-3,2,43,2,1,17798,1206,43,2,1,17798,1206,0.140
20221007,2022-10-07T15:01:48.278494Z,2022-10-07T15:01:48.279150009Z,0.000656009,15,1.4684992685145e-6,358.7525,25.6156,537080.4,direct,0,2.4588148512417015e-4,17,19,3,0,11486,1150,19,3,0,11486,1150,0.105
20221008,2022-10-08T08:46:30.407547950Z,2022-10-08T08:46:30.407992005Z,0.000444055,15,5.284150652473857e-7,139.3935,-18.4856,533629.3,direct,1,1.7234588476354397e-3,8,19,4,1,15592,2096,19,4,1,15592,2096,0.158
20221010,2022-10-10T23:27:24.167307972Z,2022-10-10T23:27:24.167865991Z,0.000558019,18,5.18885358323775e-7,85.3320,20.8774,534453.6,direct,0,8.201546922383411e-4,3,22,0,0,18660,1275,22,0,0,18660,1275,0.136
20221012,2022-10-12T07:42:30.164350032Z,2022-10-12T07:42:30.165539979Z,0.001189947,41,5.294446442524499e-8,85.9005,20.0895,538171.3,direct,0,4.918738529628719e-3,3,45,1,0,16650,1303,45,1,0,16650,1303,0.111
20221015,2022-10-15T06:28:07.303023993Z,2022-10-15T06:28:07.303277969Z,0.000253976,15,3.961902215460807e-6,293.7296,5.0717,528247.8,direct,0,3.6699690599131217e-3,0,16,3,0,12898,1520,16,3,0,12898,1520,0.188
20221016,2022-10-16T05:28:19.384463965Z,2022-10-16T05:28:19.385379970Z,0.000916005,15,8.909664687616802e-6,122.5514,-5.1568,537687.6,direct,0,2.2148899926235552e-3,4,25,1,1,13061,1005,25,1,1,13061,1005,0.120
20221030,2022-10-30T07:31:52.004001975Z,2022-10-30T07:31:52.004920005Z,0.000918030,13,6.472320570074208e-6,32.3972,-29.8388,546104.4,direct,1,3.278419801655602e-4,1,25,0,0,14206,1163,25,0,0,14206,1163,0.200
20221103,2022-11-03T09:38:09.426771998Z,2022-11-03T09:38:09.428038001Z,0.001266003,20,3.7721236218736246e-8,290.5144,5.6801,532426.6,direct,1,2.469890345053684e-3,2,30,3,1,14603,1900,30,3,1,14603,1900,0.167
20221105,2022-11-05T06:49:50.128224015Z,2022-11-05T06:49:50.129189968Z,0.000965953,17,1.4501174878858586e-7,138.0482,-7.8091,534172.6,direct,0,7.975036964183264e-3,9,25,4,0,14261,2384,25,4,0,14261,2384,0.160
20221111,2022-11-11T07:16:58.864387989Z,2022-11-11T07:16:58.864507913Z,0.000119924,15,8.578537133959905e-7,111.0333,9.6526,533523.3,direct,0,2.2961912220309812e-3,4,17,4,2,19166,1391,17,4,2,19166,1391,0.176
20221111,2022-11-11T17:31:25.436075985Z,2022-11-11T17:31:25.437657952Z,0.001581967,23,1.6023223123565487e-6,123.3333,0.8184,527627.5,direct,0,1.4759956888779609e-3,4,44,3,0,19459,1892,44,3,0,19459,1892,0.136
20221113,2022-11-13T12:09:09.412015974Z,2022-11-13T12:09:09.413684010Z,0.001668036,22,8.18816870831538e-8,156.3365,29.3942,526529.2,direct,1,6.90175520039341e-3,4,39,6,4,16105,1448,39,6,4,16105,1448,0.154
20221118,2022-11-18T04:17:33.184819996Z,2022-11-18T04:17:33.185883998Z,0.001064002,19,4.659129628637291e-6,121.4118,18.2760,536541.0,direct,0,4.098942955495451e-4,4,30,4,0,18121,1029,30,4,0,18121,1029,0.233
20221122,2022-11-22T02:27:31.440727949Z,2022-11-22T02:27:31.441103935Z,0.000375986,16,4.150376866566685e-6,268.9046,12.7212,525289.5,direct,0,1.0785161945742153e-2,1,21,3,2,17034,2103,21,3,2,17034,2103,0.190
20221122,2022-11-22T20:03:58.094506025Z,2022-11-22T20:03:58.095398008Z,0.000891983,14,7.474613986607476e-6,27.2567,-12.1859,526637.1,direct,1,4.918472682567003e-3,7,28,4,2,15628,1048,28,4,2,15628,1048,0.143
20221123,2022-11-23T11:58:09.544578015Z,2022-11-23T11:58:09.545581996Z,0.001003981,18,1.4444687811682369e-6,152.0972,-18.5801,528623.2,direct,0,1.229761453979182e-3,3,36,0,0,22173,1337,36,0,0,22173,1337,0.139
20221203,2022-12-03T16:06:53.859531939Z,2022-12-03T16:06:53.860147953Z,0.000616014,14,5.66563209871172e-6,6.9078,-3.7991,530450.1,direct,0,2.462005606097861e-3,7,21,3,3,14538,1066,21,3,3,14538,1066,0.143
20221205,2022-12-05T11:48:21.138769984Z,2022-12-05T11:48:21.139333963Z,0.000563979,17,7.914294889490477e-7,252.9792,15.6045,533026.1,direct,1,1.71258132120318e-3,8,25,3,0,16003,2695,25,3,0,16003,2695,0.160
20221214,2022-12-14T10:41:51.118421971Z,2022-12-14T10:41:51.118874013Z,0.000452042,16,1.4259742037954088e-7,31.3727,-15.5384,538199.9,direct,0,2.2129333661175315e-3,18,19,2,1,12288,2660,19,2,1,12288,2660,0.211
20221215,2022-12-15T12:43:07.870297968Z,2022-12-15T12:43:07.871301949Z,0.001003981,20,9.918160290318173e-7,149.3772,-6.8879,525481.9,direct,0,2.194853012048193e-3,8,29,5,2,13559,2229,29,5,2,13559,2229,0.138
20221218,2022-12-18T12:01:40.500527977Z,2022-12-18T12:01:40.502383947Z,0.001855970,33,2.6117627778501514e-6,131.0781,-15.1401,527573.8,direct,0,1.4052094090648308e-3,10,45,3,2,11638,1294,45,3,2,11638,1294,0.111
20221221,2022-12-21T16:17:48.262359976Z,2022-12-21T16:17:48.264041960Z,0.001681984,26,7.365436587455329e-7,71.7284,7.9504,523543.2,direct,0,2.461586673223506e-4,3,48,3,0,20763,1306,48,3,0,20763,1306,0.146
20221224,2022-12-24T09:51:35.946901917Z,2022-12-24T09:51:35.947431921Z,0.000530004,18,3.383267881857709e-8,286.5809,28.5185,532955.6,direct,1,1.192017816572412e-2,9,24,1,0,19806,1321,24,1,0,19806,1321,0.208
20221230,2022-12-30T04:01:03.781947970Z,2022-12-30T04:01:03.782949924Z,0.001001954,16,2.816361834233929e-7,12.7388,-0.4986,532455.8,direct,0,3.2786443242357184e-3,10,28,2,1,13592,948,28,2,1,13592,948,0.143
20230101,2023-01-01T07:27:22.680947959Z,2023-01-01T07:27:22.681087970Z,0.000140011,16,1.5742377014031076e-6,110.5420,-14.6403,535501.5,direct,1,9.015654454552904e-4,7,17,0,0,15141,1997,17,0,0,15141,1997,0.118
20230101,2023-01-01T12:12:45.084515988Z,2023-01-01T12:12:45.085893988Z,0.001378000,26,1.0922082007761904e-8,37.7567,-14.7696,535567.8,direct,0,6.558665847061717e-4,3,38,4,2,19903,1839,38,4,2,19903,1839,0.132
20230107,2023-01-07T09:19:18.362291991Z,2023-01-07T09:19:18.364051997Z,0.001760006,26,1.5354008496839258e-8,40.4545,-16.8113,539566.1,direct,0,1.639209900827801e-4,3,52,5,2,21995,1918,52,5,2,21995,1918,0.096
20230111,2023-01-11T15:49:55.496449947Z,2023-01-11T15:49:55.497543990Z,0.001094043,21,2.4981053817578823e-8,136.6229,-19.9714,530553.8,direct,0,1.1888647651831818e-3,8,34,1,0,19737,1713,34,1,0,19737,1713,0.147
20230117,2023-01-17T13:35:43.591669976Z,2023-01-17T13:35:43.593139946Z,0.001469970,20,7.548831986424231e-8,287.6998,-1.2174,536639.5,direct,0,5.264936054421769e-3,5,39,0,0,17932,2386,39,0,0,17932,2386,0.128
20230124,2023-01-24T11:33:22.163021981Z,2023-01-24T11:33:22.163598001Z,0.000576020,17,8.401910979280629e-6,150.5334,-37.8356,533129.4,direct,0,4.363648078026391e-3,4,30,0,0,27059,1231,30,0,0,27059,1231,0.167
20230125,2023-01-25T15:57:16.756631970Z,2023-01-25T15:57:16.757877945Z,0.001245975,17,1.5289150231856574e-6,45.8468,-21.5339,527888.7,direct,0,2.6234184738955823e-3,10,36,8,1,16665,2348,36,8,1,16665,2348,0.139
20230130,2023-01-30T02:08:33.149662017Z,2023-01-30T02:08:33.150103986Z,0.000441969,14,3.149481276490809e-7,219.1264,-17.5696,529887.6,direct,1,2.460094090648308e-4,10,18,1,1,15086,750,18,1,1,15086,750,0.167
20230131,2023-01-31T14:27:37.161859989Z,2023-01-31T14:27:37.162551999Z,0.000692010,16,5.348154329159003e-6,0.0510,4.4365,530666.2,direct,0,4.337492353085812e-3,3,21,1,1,14268,2013,21,1,1,14268,2013,0.143
20230202,2023-02-02T14:10:34.667383968Z,2023-02-02T14:10:34.667655944Z,0.000271976,17,1.7761164368097922e-8,18.5895,-19.7160,532273.8,direct,0,2.2137160724530775e-3,10,19,0,0,17225,1428,19,0,0,17225,1428,0.211
20230203,2023-02-03T09:44:51.713458001Z,2023-02-03T09:44:51.714214026Z,0.000756025,15,8.567739696144544e-6,217.7051,-17.4297,527220.9,direct,0,6.3798433816900256e-3,12,23,6,4,14478,2047,23,6,4,14478,2047,0.130
20230209,2023-02-09T22:09:40.928009927Z,2023-02-09T22:09:40.928631961Z,0.000622034,17,7.584417800277584e-6,216.6566,-23.7468,538266.3,direct,1,3.01271867879682e-3,11,24,1,0,15699,1010,24,1,0,15699,1010,0.125
20230211,2023-02-11T16:02:51.174030005Z,2023-02-11T16:02:51.174301981Z,0.000271976,16,9.402315661257772e-7,95.6173,6.1197,521779.9,direct,1,1.5575288992705516e-3,3,21,0,0,21601,790,21,0,0,21601,790,0.143
20230219,2023-02-19T09:22:16.867969989Z,2023-02-19T09:22:16.868672013Z,0.000702024,17,3.1988258707849054e-6,124.9953,-12.7799,527066.5,direct,0,1.373972101467093e-2,5,25,3,2,13792,2154,25,3,2,13792,2154,0.160
20230224,2023-02-24T13:57:56.385719954Z,2023-02-24T13:57:56.386171996Z,0.000452042,14,2.3179179452693853e-6,233.1347,-15.1934,535539.7,direct,1,5.765087615769199e-4,6,21,0,0,15475,1108,21,0,0,15475,1108,0.143
20230301,2023-03-01T13:29:02.241551995Z,2023-03-01T13:29:02.242377996Z,0.000826001,16,1.087790977835496e-6,5.0556,-5.6860,531236.0,direct,0,7.379329317269076e-4,0,29,4,2,18123,1759,29,4,2,18123,1759,0.103
20230311,2023-03-11T15:14:43.939481914Z,2023-03-11T15:14:43.940047919Z,0.000566005,16,7.353518529325982e-7,106.5078,-6.7970,528297.2,direct,1,6.228938660765511e-3,6,22,1,0,15310,711,22,1,0,15310,711,0.273
20230318,2023-03-18T23:12:40.031920015Z,2023-03-18T23:12:40.033706009Z,0.001785994,33,8.460381239900034e-7,290.7101,1.3010,524361.1,direct,0,1.6660187517416606e-2,6,44,3,2,13653,1416,44,3,2,13653,1416,0.136
20230319,2023-03-19T10:20:17.882673919Z,2023-03-19T10:20:17.883325934Z,0.000652015,12,8.537555883251879e-7,125.3559,-2.9783,524958.4,direct,1,1.3121107860011474e-3,9,20,1,1,13776,1207,20,1,1,13776,1207,0.200
20230322,2023-03-22T03:26:34.839323937Z,2023-03-22T03:26:34.840521931Z,0.001197994,17,6.14758845590368e-8,227.2036,-17.1653,527850.3,direct,1,2.3218444553725105e-3,12,30,3,0,14340,1069,30,3,0,14340,1069,0.133
20230322,2023-03-22T03:28:13.299333989Z,2023-03-22T03:28:13.300399959Z,0.001065970,19,6.085144514910692e-8,231.8777,-21.1210,529058.5,direct,1,3.3551185886402752e-3,13,31,10,8,14626,1084,31,10,8,14626,1084,0.129
20230330,2023-03-30T06:25:52.069386005Z,2023-03-30T06:25:52.070262014Z,0.000876009,20,9.348391776245152e-7,123.5450,-12.0731,528901.1,direct,1,2.4651984099663964e-3,7,30,2,1,16288,1225,30,2,1,16288,1225,0.133
20230331,2023-03-31T04:28:48.774359941Z,2023-03-31T04:28:48.775363922Z,0.001003981,16,2.0223001106057426e-7,122.0443,10.6981,530278.9,direct,1,3.032951135152856e-3,4,31,2,0,15203,1382,31,2,0,15203,1382,0.129
20230331,2023-03-31T23:35:30.186613976Z,2023-03-31T23:35:30.187070012Z,0.000456036,14,4.220596320459403e-6,204.6661,-2.6741,529627.3,direct,1,8.196049504139005e-5,10,19,2,2,13698,1569,19,2,2,13698,1569,0.105
20230401,2023-04-01T01:19:09.349877953Z,2023-04-01T01:19:09.350861966Z,0.000984013,19,1.4433822576506583e-8,203.5725,-23.8691,531641.4,direct,0,1.0705102204737315e-3,16,29,4,1,11393,1077,29,4,1,11393,1077,0.138
20230415,2023-04-15T16:12:19.934799909Z,2023-04-15T16:12:19.935695946Z,0.000896037,17,5.697466501194347e-7,20.0526,-15.3856,526529.9,direct,0,5.742143676747808e-4,6,28,0,0,17558,1628,28,0,0,17558,1628,0.143
20230417,2023-04-17T04:02:10.544037938Z,2023-04-17T04:02:10.545389950Z,0.001352012,20,8.438088127050462e-6,40.7790,-10.0061,536321.8,direct,1,8.198068355052864e-4,9,31,4,0,13939,929,31,4,0,13939,929,0.129
20230417,2023-04-17T21:24:11.781053960Z,2023-04-17T21:24:11.782389938Z,0.001335978,21,7.87174987663436e-6,123.8900,0.7911,534667.1,direct,0,1.8854498975493812e-3,3,37,5,2,17361,1512,37,5,2,17361,1512,0.162
20230418,2023-04-18T09:17:36.343813955Z,2023-04-18T09:17:36.345461964Z,0.001648009,29,1.2236155719976576e-7,122.4151,-0.6990,523577.5,direct,0,1.6400884517662486e-3,10,40,7,2,13062,1684,40,7,2,13062,1684,0.150
20230419,2023-04-19T09:03:00.111230015Z,2023-04-19T09:03:00.112905979Z,0.001675964,36,1.2702810484965066e-6,116.1961,-3.9114,524446.0,direct,0,2.873974985656914e-3,7,43,8,2,13374,987,43,8,2,13374,987,0.116
20230421,2023-04-21T20:33:25.330341994Z,2023-04-21T20:33:25.332009971Z,0.001667977,23,5.7119132082858675e-8,118.5201,-6.4041,534738.9,direct,0,4.524043783296451e-3,3,40,1,0,15033,1628,40,1,0,15033,1628,0.125
20230422,2023-04-22T18:46:46.492857992Z,2023-04-22T18:46:46.493535935Z,0.000677943,20,6.953162232232364e-6,144.4908,-11.2141,535700.1,direct,0,6.556839603311204e-4,7,28,0,0,18711,1309,28,0,0,18711,1309,0.179
20230426,2023-04-26T12:15:49.934989929Z,2023-04-26T12:15:49.936611950Z,0.001622021,28,1.9466526557491145e-8,25.8871,0.0952,526533.6,direct,0,9.015654454552904e-4,5,40,1,0,15050,1172,40,1,0,15050,1172,0.100
