date,start,stop,count,mean,sf,false_positive_per_year,lat,lon,alt,n,n_acd,n_acd_multi,n_bg,n_acd_bg,neighbors_10min,is_train,n,n_acd,n_acd_multi,n_bg,n_acd_bg,det_share_max
20250930,2025-09-30T22:53:22.948108017Z,2025-09-30T22:53:22.951681971Z,82,20.145698736212964,1.0482203035670701e-25,3.3146917954449025e-15,-43.17031672437668,100.62423853306295,514466.0017313004,213,15,7,39796,3710,4490,1,213,15,7,39796,3710,0.080
20250930,2025-09-30T22:53:23.215045988Z,2025-09-30T22:53:23.218133985Z,71,19.781089360968373,1.226495605967474e-19,3.9175100709081704e-09,-43.17016067600489,100.64626636012794,514462.0962241173,179,14,9,39947,3732,4490,1,179,14,9,39947,3732,0.112
20250930,2025-09-30T22:53:23.999177992Z,2025-09-30T22:53:24.001775979Z,77,19.666550186749177,2.750780973802785e-23,8.876141714754215e-13,-43.169690199806695,100.71097251991989,514450.8047953606,155,12,4,40309,3691,4490,1,155,12,4,40309,3691,0.110
20250930,2025-09-30T22:53:24.132938027Z,2025-09-30T22:53:24.137564003Z,79,19.973466059429803,4.261774597287055e-24,1.3585350709672745e-13,-43.169603268560174,100.7220095555389,514448.8251918316,278,21,7,40325,3687,4490,1,278,21,7,40325,3687,0.097
20250930,2025-09-30T22:53:24.155063986Z,2025-09-30T22:53:24.158029973Z,80,19.98966913040557,1.100155595484318e-24,3.50677855886963e-14,-43.16958888664782,100.72383517336668,514448.4977267504,182,13,9,40344,3659,4490,1,182,13,9,40344,3659,0.088
20250930,2025-09-30T22:53:24.177492022Z,2025-09-30T22:53:24.179867982Z,76,20.13838488512921,4.276055249224898e-22,1.354767381705591e-11,-43.1695743064487,100.72568596141221,514448.1657468319,135,24,13,40129,3617,4490,1,135,24,13,40129,3617,0.096
20250930,2025-09-30T22:53:24.200205981Z,2025-09-30T22:53:24.203450024Z,72,20.06146370703318,7.016481208895527e-20,2.2366588329508005e-09,-43.1695595443511,100.72755983937026,514447.8296252251,184,14,7,40189,3624,4490,1,184,14,7,40189,3624,0.092
20250930,2025-09-30T22:53:24.268480002Z,2025-09-30T22:53:24.270780026Z,75,20.11705870467428,1.547300941351576e-21,4.90255193314416e-11,-43.16951516430021,100.73319337475421,514446.81912560464,130,11,6,40255,3651,4490,1,130,11,6,40255,3651,0.092
20250930,2025-09-30T22:53:24.336368024Z,2025-09-30T22:53:24.341755986Z,82,20.148918169687075,1.0588540577042912e-25,3.348117978463062e-15,-43.16947103642762,100.73879489901127,514445.8143678904,319,25,5,40239,3644,4490,1,319,25,5,40239,3644,0.082
20250930,2025-09-30T22:53:24.360319972Z,2025-09-30T22:53:24.365755975Z,77,20.107586021542925,1.0055370103216461e-22,3.179528394656363e-12,-43.16945546766162,100.74077117421508,514445.4598790646,330,29,13,40350,3653,4490,1,330,29,13,40350,3653,0.076
20250930,2025-09-30T22:53:24.383509993Z,2025-09-30T22:53:24.387639999Z,80,19.295727057449966,1.2449217025504838e-25,4.109496488017661e-15,-43.16944040778518,100.74268285176159,514445.11697726254,257,27,4,40341,3659,4490,1,257,27,4,40341,3659,0.089
20250930,2025-09-30T22:53:24.404582023Z,2025-09-30T22:53:24.410207986Z,82,20.101427838282845,9.121799351048701e-26,2.895919259695355e-15,-43.16942669864535,100.74442306887985,514444.8048306942,316,17,5,40390,3680,4490,1,316,17,5,40390,3680,0.085
20250930,2025-09-30T22:53:24.428200006Z,2025-09-30T22:53:24.433089971Z,80,19.823183726077765,6.582589224130322e-25,2.1111843473940574e-14,-43.16941135021091,100.74637137553574,514444.4553586483,289,39,17,40352,3643,4490,1,289,39,17,40352,3643,0.080
20250930,2025-09-30T22:53:24.455875992Z,2025-09-30T22:53:24.458495974Z,73,20.185672259709598,2.6456435589319624e-20,8.382098425669814e-10,-43.16939335686803,100.74865542279841,514444.04566407204,147,5,3,40324,3625,4490,1,147,5,3,40324,3625,0.088
20250930,2025-09-30T22:53:24.632780015Z,2025-09-30T22:53:24.636582016Z,87,20.1176670332854,6.613201962960409e-29,2.091107856298979e-18,-43.16927836863339,100.76325185239853,514441.4274704218,234,21,10,40187,3639,4490,1,234,21,10,40187,3639,0.094
20250930,2025-09-30T22:53:24.678088009Z,2025-09-30T22:53:24.683722019Z,72,19.917683517882956,4.779523982259853e-20,1.517366806671853e-09,-43.16924891971588,100.76699005268098,514440.75694122317,316,27,5,40410,3671,4490,1,316,27,5,40410,3671,0.098
20250930,2025-09-30T22:53:24.700057983Z,2025-09-30T22:53:24.704775989Z,74,19.78707727964885,2.3490212967989908e-21,7.502933188031215e-11,-43.169234641208654,100.76880254442216,514440.43183059694,281,29,9,40359,3658,4490,1,281,29,9,40359,3658,0.089
20250930,2025-09-30T22:53:24.722537994Z,2025-09-30T22:53:24.727396011Z,73,20.060347595018833,1.8872413068699188e-20,5.955757304580293e-10,-43.169220025327206,100.77065786192657,514440.0990382195,281,30,13,40440,3662,4490,1,281,30,13,40440,3662,0.082
20250930,2025-09-30T22:53:24.745607972Z,2025-09-30T22:53:24.749970018Z,75,19.956842143541948,9.863398950298296e-22,3.1313566421458206e-11,-43.169205031778816,100.77256111989261,514439.7576466561,256,22,8,40469,3657,4490,1,256,22,8,40469,3657,0.094
20250930,2025-09-30T22:53:24.768827974Z,2025-09-30T22:53:24.773717999Z,85,19.92452125429364,6.644689706197904e-28,2.1096318891923085e-17,-43.169189938777095,100.77447700231136,514439.4139906168,295,21,9,40230,3644,4490,1,295,21,9,40230,3644,0.088
20250930,2025-09-30T22:53:24.790202021Z,2025-09-30T22:53:24.794117987Z,76,19.560664523147192,8.022659038855051e-23,2.599342862220967e-12,-43.1691760521555,100.77623974869252,514439.0978029251,226,30,12,40088,3627,4490,1,226,30,12,40088,3627,0.084
20250930,2025-09-30T22:53:24.993748009Z,2025-09-30T22:53:24.996129989Z,80,19.866914991254372,7.537481676052518e-25,2.4174398236666504e-14,-43.16904374400914,100.79303474124015,514436.085248208,133,10,7,38851,3483,4490,1,133,10,7,38851,3483,0.098
20250930,2025-09-30T22:53:25.153509974Z,2025-09-30T22:53:25.158847987Z,67,17.85936826061125,1.2751318497077176e-19,4.521578353731481e-09,-43.16892915241242,100.80621282562734,514433.6752797604,315,26,12,38730,3487,4490,1,315,26,12,38730,3487,0.083
20250930,2025-09-30T22:53:25.177353978Z,2025-09-30T22:53:25.184242010Z,74,18.857722148917205,1.586828308643149e-22,5.349873536260839e-12,-43.168911968164444,100.80818209271075,514433.3148878932,404,37,13,38847,3478,4490,1,404,37,13,38847,3478,0.084
20250930,2025-09-30T22:53:25.199769973Z,2025-09-30T22:53:25.206604003Z,75,19.896855788791,8.32275482759066e-22,2.6583442856338012e-11,-43.16889580993652,100.81003378074647,514432.9760139465,415,23,9,38825,3491,4490,1,415,23,9,38825,3491,0.096
20250930,2025-09-30T22:53:25.222495973Z,2025-09-30T22:53:25.227999985Z,81,19.82500076462523,1.5944130774647465e-25,5.0926634043901154e-15,-43.16887944721699,100.81190890295328,514432.6328513563,349,23,9,38797,3485,4490,1,349,23,9,38797,3485,0.089
20250930,2025-09-30T22:53:25.245472013Z,2025-09-30T22:53:25.250389993Z,78,17.24242316600122,2.2717679272479843e-27,8.3753534667463e-17,-43.16886295197487,100.81379921187998,514432.28690947295,314,29,10,38847,3494,4490,1,314,29,10,38847,3494,0.083
20250930,2025-09-30T22:53:25.291477978Z,2025-09-30T22:53:25.295611977Z,71,19.733752075024306,1.0812462808952465e-19,3.4258791570162095e-09,-43.16882977729797,100.81760093770028,514431.591162777,240,25,10,38830,3523,4490,1,240,25,10,38830,3523,0.071
20250930,2025-09-30T22:53:25.312997996Z,2025-09-30T22:53:25.320016026Z,81,19.591438220328147,7.592818112767165e-26,2.4008644671648683e-15,-43.16881428215504,100.81937663803876,514431.2661951959,437,34,17,38758,3512,4490,1,437,34,17,38758,3512,0.078
20250930,2025-09-30T22:53:25.361191987Z,2025-09-30T22:53:25.364582002Z,79,19.386663394632595,6.987021696861991e-25,2.2138057188118607e-14,-43.16877958321095,100.82335304064573,514430.53848122957,193,24,8,38764,3533,4490,1,193,24,8,38764,3533,0.093
20250930,2025-09-30T22:53:25.384249985Z,2025-09-30T22:53:25.387026011Z,75,19.11954927570122,8.644193109205162e-23,2.7498987917335487e-12,-43.168762982912064,100.8252553887856,514430.19033607247,157,8,4,38723,3531,4490,1,157,8,4,38723,3531,0.102
20250930,2025-09-30T22:53:25.428391993Z,2025-09-30T22:53:25.434163987Z,84,18.568028466214763,2.732478399976613e-29,8.763141675189183e-19,-43.168731203498844,100.82889722126485,514429.52385115623,318,23,6,38635,3538,4490,1,318,23,6,38635,3538,0.082
20250930,2025-09-30T22:53:25.480354011Z,2025-09-30T22:53:25.484368026Z,74,18.461785897228104,4.768177739732873e-23,1.5137646881649077e-12,-43.16869378724098,100.83318502048137,514428.7391490817,236,11,4,38624,3546,4490,1,236,11,4,38624,3546,0.093
20250930,2025-09-30T22:53:25.501128017Z,2025-09-30T22:53:25.506807982Z,78,18.260549239336367,7.754709403685461e-26,2.481997698433014e-15,-43.1686788328743,100.83489874936343,514428.42552278045,307,30,8,38689,3523,4490,1,307,30,8,38689,3523,0.094
20250930,2025-09-30T22:53:25.524425983Z,2025-09-30T22:53:25.529088020Z,73,17.101303692044116,2.567513218159987e-24,8.768974730854437e-14,-43.1686620806551,100.83681850714983,514428.0741915167,260,15,4,38548,3518,4490,1,260,15,4,38548,3518,0.096
20250930,2025-09-30T22:53:25.546375989Z,2025-09-30T22:53:25.551455974Z,76,18.377346285643274,2.1030505822057378e-24,6.677004900119461e-14,-43.16864625145912,100.83863248903872,514427.74221810105,272,36,14,38566,3531,4490,1,272,36,14,38566,3531,0.103
20250930,2025-09-30T22:53:25.569652020Z,2025-09-30T22:53:25.574693977Z,73,18.219240571809625,9.278056584465846e-23,2.963474139756903e-12,-43.16862949486256,100.84055274845899,514427.3907950342,271,41,16,38562,3522,4490,1,271,41,16,38562,3522,0.103
20250930,2025-09-30T22:53:25.592706024Z,2025-09-30T22:53:25.597782015Z,73,18.383627411007858,1.5345450511979387e-22,4.862135481334169e-12,-43.16861289310455,100.84245526381017,514427.04261927604,287,28,12,38584,3564,4490,1,287,28,12,38584,3564,0.084
20250930,2025-09-30T22:53:25.615621984Z,2025-09-30T22:53:25.620570003Z,79,18.29310258669706,1.9696752177185403e-26,6.253174597268456e-16,-43.168596394300465,100.84434598092915,514426.6966026902,293,23,5,38520,3567,4490,1,293,23,5,38520,3567,0.085
20250930,2025-09-30T22:53:25.637643992Z,2025-09-30T22:53:25.643516004Z,74,17.661537797412123,3.771980403819767e-24,1.2424998533319987e-13,-43.16858055141449,100.84616153165342,514426.364342165,352,31,11,38435,3563,4490,1,352,31,11,38435,3563,0.077
20250930,2025-09-30T22:53:28.100997984Z,2025-09-30T22:53:28.105928003Z,79,20.375614620212453,1.413720188153456e-23,4.479307454762179e-13,-43.166586623697285,101.04941443341018,514388.9892058611,301,39,14,40553,3792,4490,1,301,39,14,40553,3792,0.086
20250930,2025-09-30T22:53:28.191677987Z,2025-09-30T22:53:28.196936011Z,82,20.186051983437856,1.1894074023814497e-25,3.799277039104341e-15,-43.16650320182324,101.05689610604882,514387.7288101554,328,30,14,40566,3827,4490,1,328,30,14,40566,3827,0.076
20250930,2025-09-30T22:53:28.215435981Z,2025-09-30T22:53:28.221653997Z,82,20.37863278265064,2.1640003561553153e-25,6.8565356911931844e-15,-43.166481340739736,101.0588567125708,514387.39851769805,409,33,13,40747,3843,4490,1,409,33,13,40747,3843,0.078
20250930,2025-09-30T22:53:28.237559974Z,2025-09-30T22:53:28.243879973Z,82,20.18370825657981,1.1807208875579204e-25,3.77905395657739e-15,-43.166460991272935,101.06068175007702,514387.0910637975,405,32,15,40767,3824,4490,1,405,32,15,40767,3824,0.069
20250930,2025-09-30T22:53:28.259021997Z,2025-09-30T22:53:28.265770018Z,86,20.325981712572677,5.791994683127357e-28,1.8425547624448652e-17,-43.16644124341489,101.062452832433,514386.7926994205,425,44,15,40731,3820,4490,1,425,44,15,40731,3820,0.078
20250930,2025-09-30T22:53:28.281549990Z,2025-09-30T22:53:28.288194Z,74,18.210970457530063,2.1870796983664002e-23,7.772495912702388e-13,-43.16642056553364,101.06430732371689,514386.48028360604,417,36,10,40755,3851,4490,1,417,36,10,40755,3851,0.077
20250930,2025-09-30T22:53:28.303188025Z,2025-09-30T22:53:28.310338020Z,85,20.15357094433745,1.4170533807743742e-27,4.572507496929734e-17,-43.166400617139345,101.06609639112294,514386.17888938787,462,57,19,40728,3868,4490,1,462,57,19,40728,3868,0.076
20250930,2025-09-30T22:53:28.325540006Z,2025-09-30T22:53:28.331974029Z,86,20.389108991246186,7.1281777848557545e-28,2.2676225797134184e-17,-43.16638004690171,101.06794122841359,514385.8680999279,410,33,17,40718,3882,4490,1,410,33,17,40718,3882,0.078
20250930,2025-09-30T22:53:28.347275972Z,2025-09-30T22:53:28.353897988Z,78,20.455310906253093,7.015214871253614e-23,2.2226055860604535e-12,-43.166360047893534,101.06973483511449,514385.565941,413,49,24,40700,3865,4490,1,413,49,24,40700,3865,0.087
20250930,2025-09-30T22:53:28.369647979Z,2025-09-30T22:53:28.376031994Z,76,19.95174925783187,2.508151630868507e-22,8.159871876852917e-12,-43.166339477655896,101.07157967240514,514385.25515154004,404,37,13,40706,3851,4490,1,404,37,13,40706,3851,0.074
20250930,2025-09-30T22:53:28.391210019Z,2025-09-30T22:53:28.398083984Z,83,20.304216926225827,4.1390922096012075e-26,1.3247714134780887e-15,-43.16631963323117,101.07335941532256,514384.9553281665,430,39,20,40687,3822,4490,1,430,39,20,40687,3822,0.084
20250930,2025-09-30T22:53:28.414120018Z,2025-09-30T22:53:28.421504020Z,76,18.673187976671585,5.3771542371399466e-24,1.8606151023238647e-13,-43.16629859003068,101.07524667018414,514384.6373928547,453,46,23,40656,3825,4490,1,453,46,23,40656,3825,0.075
20250930,2025-09-30T22:53:28.531015992Z,2025-09-30T22:53:28.534304022Z,73,20.589236761928937,7.702172831103527e-20,2.43558811096087e-09,-43.166191006197934,101.08489530283572,514383.01194146875,174,7,3,40708,3845,4490,1,174,7,3,40708,3845,0.080
20250930,2025-09-30T22:53:28.795813977Z,2025-09-30T22:53:28.799697995Z,72,17.537261512185477,4.565379332069797e-23,1.6831237538502672e-12,-43.16594745736123,101.10673792731048,514379.33223621844,226,25,9,40665,3698,4490,1,226,25,9,40665,3698,0.088
20250930,2025-09-30T22:53:28.818404018Z,2025-09-30T22:53:28.821600019Z,77,19.087661212500553,4.727214388657428e-24,1.5972031771791534e-13,-43.16592663866044,101.10860504796506,514379.01769280434,193,13,4,40703,3732,4490,1,193,13,4,40703,3732,0.093
20250930,2025-09-30T22:53:28.863031983Z,2025-09-30T22:53:28.867183983Z,76,20.418928833499784,9.41740872262072e-22,2.971946437681086e-11,-43.16588555060864,101.1122900209582,514378.3969059348,239,21,8,40771,3746,4490,1,239,21,8,40771,3746,0.092
20250930,2025-09-30T22:53:28.885035991Z,2025-09-30T22:53:28.889916002Z,79,19.959948087365238,4.091134679663918e-24,1.3201156884781475e-13,-43.16586531701088,101.11410466677428,514378.09120266436,300,26,10,40777,3730,4490,1,300,26,10,40777,3730,0.083
20250930,2025-09-30T22:53:28.907554030Z,2025-09-30T22:53:28.911671996Z,89,20.44630801609012,1.0323269493188923e-29,3.264238724418973e-19,-43.16584459120274,101.11596345637203,514377.77806273696,267,21,11,40778,3750,4490,1,267,21,11,40778,3750,0.097
20250930,2025-09-30T22:53:28.929170012Z,2025-09-30T22:53:28.934174001Z,77,20.188704931965212,1.2709998242085556e-22,4.043316520963329e-12,-43.165824707241065,101.11774674515249,514377.47764201165,313,19,8,40787,3778,4490,1,313,19,8,40787,3778,0.096
20250930,2025-09-30T22:53:28.951575994Z,2025-09-30T22:53:28.955681979Z,74,20.068179284026606,5.133705651696554e-21,1.643110650398812e-10,-43.16580409653426,101.1195952119118,514377.1662411153,249,22,11,40659,3747,4490,1,249,22,11,40659,3747,0.084
20250930,2025-09-30T22:53:30.339977979Z,2025-09-30T22:53:30.341961979Z,77,20.166355357831364,1.1917004880822715e-22,3.77584823704252e-12,-43.16442250022471,101.23415267281831,514357.1290507436,111,7,1,40566,3798,4490,1,111,7,1,40566,3798,0.099
20250930,2025-09-30T22:53:31.375213980Z,2025-09-30T22:53:31.381223976Z,73,20.347306929720222,4.0730100142929603e-20,1.287970938093736e-09,-43.163309201450346,101.31956632173777,514341.6013060451,355,29,9,40703,3854,4490,1,355,29,9,40703,3854,0.087
20250930,2025-09-30T22:53:31.397541999Z,2025-09-30T22:53:31.403104007Z,71,20.108236434645253,2.8982894093213684e-19,9.275799297576715e-09,-43.16328420074463,101.32140789157867,514341.2508497238,332,29,13,40801,3847,4490,1,332,29,13,40801,3847,0.078
20250930,2025-09-30T22:53:31.419409990Z,2025-09-30T22:53:31.426216006Z,75,20.138151523916154,1.6412043093639688e-21,5.242434036109941e-11,-43.16325970752716,101.32321207947254,514340.9075073004,396,54,19,40807,3842,4490,1,396,54,19,40807,3842,0.083
20250930,2025-09-30T22:53:31.442691981Z,2025-09-30T22:53:31.448711991Z,76,19.97499434658981,2.681442184162616e-22,8.617213975651881e-12,-43.16323363510132,101.32513259298325,514340.5420277596,360,45,21,40853,3834,4490,1,360,45,21,40853,3834,0.078
20250930,2025-09-30T22:53:31.464941978Z,2025-09-30T22:53:31.470727980Z,77,20.29992918486615,1.7489087944636766e-22,5.5636450042126156e-12,-43.1632087094307,101.32696863568545,514340.19262326957,355,28,18,40687,3824,4490,1,355,28,18,40687,3824,0.085
20250930,2025-09-30T22:53:31.487821996Z,2025-09-30T22:53:31.492869973Z,82,20.154438884287757,1.0773353172006332e-25,3.4204470652701907e-15,-43.16318308274269,101.32885631582857,514339.8333920181,318,33,10,40628,3783,4490,1,318,33,10,40628,3783,0.091
20250930,2025-09-30T22:53:31.964305996Z,2025-09-30T22:53:31.969735980Z,76,19.905991615372553,2.198397965537221e-22,7.1228130628069125e-12,-43.162649431877135,101.36816541976452,514332.3527504206,324,20,8,40697,3795,4490,1,324,20,8,40697,3795,0.090
20250930,2025-09-30T22:53:33.051075994Z,2025-09-30T22:53:33.053313970Z,80,20.089467173013134,1.4927692536690757e-24,4.768006143958221e-14,-43.16137502180219,101.45781452485681,514315.6728630245,130,18,6,40527,3697,4490,1,130,18,6,40527,3697,0.123
20250930,2025-09-30T22:53:33.072990Z,2025-09-30T22:53:33.075496017Z,74,20.23339830038862,8.072547397027132e-21,2.5527082936868367e-10,-43.161347403922086,101.45962283843518,514315.36380579474,147,5,4,40512,3704,4490,1,147,5,4,40512,3704,0.088
20250930,2025-09-30T22:53:33.184210002Z,2025-09-30T22:53:33.186504006Z,72,19.073958646659094,4.6442696593364136e-21,1.5591290354961957e-10,-43.161207303218845,101.46879609876633,514313.7960122109,128,7,1,40454,3704,4490,1,128,7,1,40454,3704,0.102
20250930,2025-09-30T22:53:33.206314027Z,2025-09-30T22:53:33.212126016Z,78,20.220493353058657,3.5497495157656925e-23,1.122437987208886e-12,-43.16117941557289,101.47062207558514,514313.48393617274,333,47,17,40615,3684,4490,1,333,47,17,40615,3684,0.105
20250930,2025-09-30T22:53:33.228703975Z,2025-09-30T22:53:33.233394026Z,79,20.082463145665805,5.917052283240973e-24,1.886191505446342e-13,-43.16115120934487,101.47246891194345,514313.1682950497,274,18,5,40612,3707,4490,1,274,18,5,40612,3707,0.095
20250930,2025-09-30T22:53:33.251392006Z,2025-09-30T22:53:33.254707992Z,77,20.071672477417064,9.061000324135058e-23,2.88232070737648e-12,-43.16112262107373,101.47434076303006,514312.84837868216,200,29,8,40550,3687,4490,1,200,29,8,40550,3687,0.085
20250930,2025-09-30T22:53:35.690032005Z,2025-09-30T22:53:35.692960023Z,87,19.947218040531638,3.699878997309401e-29,1.1770089649462941e-18,-43.157920166031126,101.67550856290103,514277.89450190065,185,16,6,40617,3586,4490,1,185,16,6,40617,3586,0.081
20250930,2025-09-30T22:53:35.713692009Z,2025-09-30T22:53:35.717226028Z,72,19.954642190310523,5.277160541288062e-20,1.689025292361523e-09,-43.157887282850744,101.67746026245595,514277.5585730076,185,12,7,40599,3575,4490,1,185,12,7,40599,3575,0.103
20250930,2025-09-30T22:53:35.736945986Z,2025-09-30T22:53:35.740517973Z,72,20.05042613106134,6.813614285754572e-20,2.1675533453529935e-09,-43.157854955596925,101.67937896636964,514277.2283233643,209,35,14,40594,3556,4490,1,209,35,14,40594,3556,0.077
20250930,2025-09-30T22:53:35.781733989Z,2025-09-30T22:53:35.786804020Z,75,19.080605286968066,7.692198960223991e-23,2.5823502133621766e-12,-43.1577927363956,101.6830718326354,514276.5927027464,310,29,9,40504,3554,4490,1,310,29,9,40504,3554,0.084
